Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message,
0.429285,1000,,,,0,0.015625,-0.990234375,-1.63E-06,-0.000557072,15.48040009,0.001989075,0,0,0.030791678,0,0,0,0,0.072265625,,,
0.46,1000,,,,0,0.015625,-1.015625,6.01E-06,-0.000736553,15.48099995,-0.005009622,0,0,0.077553962,0,0,0,0,0.072265625,,,
0.49215,1000,,,,0,0.017578125,-1.009765625,-8.09E-05,-0.000541297,15.48109341,-0.000496721,0,0,0,0,0,0,0,0.072265625,,,
0.522465,1000,,,,0,0.015625,-0.99609375,-4.73E-05,-0.000249825,15.48160076,-0.005823425,0,0,0.09015594,0,0,0,0,0.072265625,,,
0.554855,1000,,,,0,0.015625,-1,1.85E-06,-0.0001328,15.47890949,0.0039422,0,0,0.061020958,0,0,0,0,0.072265625,,,
0.585395,1000,,,,0,0.017578125,-1.001953125,0.00012556,-0.000361816,15.47880077,0.0117547,0,0,0.18194866,0,0,0,0,0.072265625,,,
0.61617,1000,,,,0.009765625,0.015625,-1.013671875,-1.77E-05,-0.000728665,15.48133469,0.000686992,0,0,0.010635554,0,0,0,0,0.072265625,,,
0.651585,1000,,,,0,0.015625,-1.00390625,5.59E-05,-0.000986378,15.47777843,0.001772061,0,0,0.027427569,0,0,0,0,0.072265625,26,,
0.681965,1000,,,,0,0.015625,-1.005859375,5.29E-05,-0.000823426,15.48000145,0.001278848,0,0,0.019796562,0,0,0,0,0.072265625,,,
0.712205,1000,,,,0,0.01171875,-1.009765625,-0.000131284,0.000162952,15.47866821,0.0039422,0,0,0.061020007,0,0,0,0,0.072265625,,,
0.74211,1000,,,,0,0.01953125,-1.001953125,-3.12E-05,-0.000415657,15.47963619,0.006605552,0,0,0.102251544,0,0,0,0,0.072265625,,,
0.77556,1000,,,,0,0.015625,-1.01171875,0.000114333,-0.000512572,15.48080158,0.001989075,0,0,0.030792476,0,0,0,0,0.072265625,,,
0.808105,1000,,,,0,0.015625,-1.0078125,0.000176498,-0.000493916,15.47999954,-0.003160073,0,0,0.048917934,0,0,0,0,0.0703125,,,
0.838655,1000,,,,0,0.013671875,-0.9921875,2.68E-05,-0.000150756,15.47890949,0.002166632,0,0,0.033537096,0,0,0,0,0.072265625,,,
0.87179,1000,,,,0,0.015625,-0.98046875,-0.000123407,-8.40E-05,15.4800005,3.60E-05,0,0,0,0,0,0,0,0.072265625,,,
0.90782,1000,,,,0,0.015625,-1.015625,-6.95E-05,-0.000162252,15.47890949,0.015483393,0,0,0.239666043,0,0,0,0,0.072265625,,,
0.938885,1000,,,,0,0.015625,-0.99609375,5.70E-05,-0.000170139,15.48066616,0.001500794,0,0,0.023233288,0,0,0,0,0.072265625,,,
0.975275,1000,,,,0,0.015625,-1.005859375,-2.72E-05,-0.000542723,15.47927284,0.0039422,0,0,0.06102239,0,0,0,0,0.072265625,,,
1.01978,1000,,,,0,0.013671875,-0.998046875,0.00016671,-0.0008227,15.47846127,0.000937392,0,0,0.014509387,0,0,0,0,0.072265625,,,
1.061595,1000,,,,0,0.013671875,-1.017578125,6.02E-05,-0.000576644,15.48028564,0.01301028,0,0,0.201402857,0,0,0,0,0.072265625,,,
1.100195,1000,,,,0,0.015625,-1.01171875,0.000195064,-0.000741587,15.4805336,0.002640117,0,0,0.04087042,0,0,0,0,0.072265625,,,
1.150055,1000,,,,0,0.013671875,-1.017578125,0.000153044,-0.000732246,15.47907543,0.010703017,0,0,0.165672812,0,0,0,0,0.0703125,,,
1.18126,1000,,,,0,0.015625,-0.98828125,-8.60E-05,-0.000925537,15.47929287,-7.89E-05,0,0,0,0,0,0,0,0.0703125,,,
1.21334,1000,,,,0,0.015625,-1,-1.93E-05,-0.0009548,15.48160076,-0.004846862,0,0,0.075037189,0,0,0,0,0.072265625,,,
1.243075,1000,,,,0,0.015625,-1.013671875,-4.10E-05,-0.000536262,15.47963619,0.011044473,0,0,0.17096442,0,0,0,0,0.072265625,,,
1.27401,1000,,,,0,0.017578125,-1.01171875,5.17E-05,-0.000625289,15.4800005,0.0039422,0,0,0.061025259,0,0,0,0,0.0703125,,,
1.30558,1000,,,,0,0.015625,-1.015625,-1.44E-05,-0.000385506,15.48182011,-0.002272288,0,0,0.035179158,0,0,0,0,0.0703125,,,
1.33515,1000,,,,0,0.013671875,-1,0.000135753,-0.00045873,15.48040009,3.60E-05,0,0,0,0,0,0,0,0.0703125,,,
1.3673,1000,,,,0,0.015625,-1.01171875,4.74E-05,-0.000537339,15.48080158,0.002965638,0,0,0.045910447,0,0,0,0,0.0703125,,,
1.397615,1000,,,,0,0.013671875,-1.005859375,-1.19E-05,-0.000162252,15.47927284,0.001278848,0,0,0.01979563,0,0,0,0,0.0703125,,,
1.42701,1000,,,,0,0.017578125,-1.01171875,2.81E-05,-0.000440424,15.48200035,0.009801575,0,0,0.151747988,0,0,0,0,0.0703125,,,
1.458865,1000,,,,0,0.013671875,-1,5.70E-05,-0.000741937,15.47839928,0.001012513,0,0,0.015672074,0,0,0,0,0.0703125,,,
1.49122,1000,,,,0,0.013671875,-0.990234375,0.000132348,-0.000566414,15.48036289,0.000391063,0,0,0,0,0,0,0,0.0703125,,,
1.52382,1000,,,,0,0.015625,-1.00390625,0.000181195,-0.00056426,15.4800005,0.006112339,0,0,0.094619012,0,0,0,0,0.0703125,,,
1.55665,1022,,,,0,0.015625,-1,6.60E-05,-0.000323776,15.47920036,0.00784845,0,0,0.121487731,0,0,0,0,0.0703125,26,,
1.594025,1022,,,,0,0.015625,-1.00390625,-7.37E-06,1.15E-05,15.48089123,0.001772061,0,0,0.027433085,0,0,0,0,0.0703125,,,
1.62589,1022,,,,-0.0078125,0.025390625,-0.98046875,7.30E-06,-0.000400581,15.48061466,0.000937392,0,0,0.014511406,0,0,0,0,0.072265625,,,
1.658495,1022,,,,-0.0078125,0.025390625,-1.00390625,-0.000138584,-0.000233323,15.48145485,0.006605552,0,0,0.102263557,0,0,0,0,0.072265625,,,
1.689335,1022,,,,-0.0078125,0.0234375,-1.00390625,-8.81E-06,-5.92E-05,15.48080158,0.004918763,0,0,0.076146387,0,0,0,0,0.072265625,,,
1.72325,1028,,,,-0.009765625,0.025390625,-0.99609375,2.14E-05,-0.000254132,15.47818279,0.056321462,0,0,0.87175388,0,0,0,0,0.07421875,,,
1.752975,1028,,,,0,0.02734375,-1.0078125,0.000769487,-0.000310128,15.47927189,0.118466348,0,0,1.833772818,0,0,0,0,0.07421875,,,
1.78609,1028,,,,-0.01953125,0.017578125,-1.005859375,0.000133216,-0.000471652,15.47960091,0.077184388,0,0,1.194783516,0,0,0,0,0.07421875,,,
1.817875,1028,,,,-0.0078125,0.03125,-1.0078125,0.012567154,-0.000827007,15.47854519,0.06253595,0,0,0.967965529,0,0,0,0,0.07421875,,,
1.852055,1028,,,,-0.01953125,0.02734375,-0.990234375,0.00755464,-0.00169278,15.47963619,0.050994759,0,0,0.78938031,0,0,0,0,0.076171875,,,
1.88315,1028,,,,-0.017578125,0.03515625,-1,0.003984275,-0.003456631,15.48182011,0.031463507,0,0,0.487112351,0,0,0,0,0.076171875,,,
1.912645,1028,,,,0,0.017578125,-0.998046875,0.001938243,-0.002400258,15.4796381,0.041229132,0,0,0.638212038,0,0,0,0,0.078125,,,
1.949695,1028,,,,-0.017578125,0.03125,-0.99609375,0.001349681,-0.002067517,15.47777843,0.026728658,0,0,0.413700248,0,0,0,0,0.078125,,,
1.984715,1035,,,,0,0.02734375,-1.009765625,0.001013983,-0.001206052,15.47938538,0.039248691,0,0,0.607545614,0,0,0,0,0.078125,,,
2.01728,1035,,,,-0.0078125,0.0234375,-0.994140625,0.000930838,-0.003828488,15.4807291,0.029687938,0,0,0.459590931,0,0,0,0,0.078125,,,
2.050405,1035,,,,-0.009765625,0.025390625,-1.005859375,0.000786924,-0.003450897,15.47866726,0.033239075,0,0,0.514496583,0,0,0,0,0.078125,,,
2.091485,1035,,,,0,0.01953125,-1.013671875,0.001131427,-0.003328138,15.48109055,0.035902427,0,0,0.555808718,0,0,0,0,0.078125,,,
2.129685,1035,,,,-0.005859375,0.0234375,-1.009765625,0.001697357,-0.002921795,15.47857094,0.036726798,0,0,0.568478348,0,0,0,0,0.080078125,,,
2.16722,1035,,,,-0.017578125,0.037109375,-1.001953125,0.001106719,-0.004164459,15.47784615,0.038497488,0,0,0.595858198,0,0,0,0,0.080078125,,,
2.20596,1035,,,,-0.015625,0.015625,-0.986328125,0.000924242,-0.002872261,15.48033428,0.040563294,0,0,0.627933348,0,0,0,0,0.080078125,,,
2.238605,1041,,,,0,0.013671875,-1.009765625,0.000855046,-0.003862946,15.47815418,0.039999892,0,0,0.619124497,0,0,0,0,0.080078125,,,
2.272035,1041,,,,-0.017578125,0.037109375,-0.984375,0.000837638,-0.003302294,15.4807291,0.035014643,0,0,0.542052209,0,0,0,0,0.080078125,,,
2.3066,1041,,,,-0.0078125,0.009765625,-1.00390625,0.000992434,-0.003557853,15.47854614,0.032351292,0,0,0.500750963,0,0,0,0,0.08203125,,,
2.344365,1047,,,,-0.017578125,0.02734375,-0.99609375,0.000955584,-0.004401362,15.47900009,0.050328919,0,0,0.779041339,0,0,0,0,0.08203125,,,
2.37663,1060,,,,-0.025390625,0.013671875,-0.98046875,0.001881403,-0.003222608,15.48066711,0.043818503,0,0,0.678339655,0,0,0,0,0.083984375,,,
2.414895,1079,,,,-0.017578125,0.03515625,-0.99609375,0.001588907,-0.004432967,15.4810915,0.050994759,0,0,0.789454523,0,0,0,0,0.083984375,,,
2.45683,1085,,,,-0.017578125,0.029296875,-1,0.002058344,-0.005707209,15.47963619,0.072301575,0,0,1.119202078,0,0,0,0,0.0859375,,,
2.49795,1085,,,,0,0.009765625,-0.986328125,0.004508423,-0.005610295,15.47666645,0.127640114,0,0,1.975443474,0,0,0,0,0.0859375,26,,
2.53474,1091,,,,0,0.021484375,-1.009765625,0.008542154,-0.008183923,15.47569275,0.144416967,9,0,2.234952602,0.007804621,0.349207432,1.04859973,0.003661788,0.0859375,,,
2.584075,1104,,,,-0.03125,0.046875,-1.0078125,0.009979145,-0.011191165,15.47733307,0.120315895,131,0,1.862169188,0.136884834,7.350826926,0.081756061,0.006009747,0.0859375,,,
2.61714,1104,,,,-0.017578125,0.05078125,-0.998046875,0.006665759,-0.012743768,15.47882271,0.122278594,1079,0,1.892728685,0.752956098,39.78151248,0.016924982,0.006733014,0.087890625,,,
2.65131,1104,,,,-0.017578125,0.03515625,-1.001953125,0.00571315,-0.011483336,15.47708988,0.161967763,1310,0,2.506789623,0.783505565,31.25533783,0.014656356,0.004580893,0.087890625,,,
2.69173,1104,,,,-0.017578125,0.05078125,-1,0.007147937,-0.01324288,15.47491074,0.154865497,1428,0,2.39652974,1.068801198,44.59786918,0.012390405,0.005525857,0.08984375,,,
2.721855,1110,,,,-0.0234375,0.0390625,-1.0078125,0.007637102,-0.019736177,15.47784615,0.150426575,1553,0,2.328279385,1.241749807,53.33336775,0.015893843,0.008476722,0.091796875,,,
2.75321,1110,,,,0.01171875,0.0078125,-1.00390625,0.006110991,-0.023765682,15.47720146,0.137731263,1623,0,2.131694498,1.038583308,48.72102022,0.022882788,0.011148728,0.091796875,,,
2.786305,1110,,,,-0.0078125,0.0234375,-0.9921875,0.005729227,-0.023765682,15.47709274,0.1601922,1665,0,2.479309537,0.999121817,40.29838962,0.023786571,0.009585605,0.091796875,,,
2.818975,1110,,,,-0.0078125,0.017578125,-0.98828125,0.005839257,-0.026048566,15.47480202,0.189489075,1706,0,2.932305921,1.042930908,35.56692023,0.02497631,0.008883304,0.091796875,,,
2.848585,1110,,,,-0.0078125,0.015625,-1.015625,0.006494942,-0.027059361,15.47781754,0.159304419,1762,0,2.465684725,1.198125372,48.59199394,0.022584749,0.01097438,0.09375,,,
2.87809,1110,,,,-0.03125,0.064453125,-1.02734375,0.005800377,-0.027976095,15.4768877,0.14066095,1793,0,2.176993728,1.089228639,50.03361399,0.025684318,0.012850793,0.095703125,,,
2.90839,1110,,,,0,0.009765625,-0.99609375,0.005342993,-0.02592796,15.48040009,0.142614075,1812,0,2.20772294,1.013818548,45.92145733,0.025574557,0.011744209,0.09765625,,,
2.942155,1110,,,,-0.037109375,0.08203125,-1.025390625,0.004410193,-0.021204975,15.4776001,0.142614075,1822,0,2.207323622,0.841260724,38.11225122,0.025206187,0.009606645,0.099609375,,,
2.974295,1110,,,,0.0078125,0.0234375,-1.013671875,0.004471785,-0.020681635,15.47745609,0.148651012,1828,0,2.300739516,0.855983096,37.20469396,0.024161266,0.008989125,0.099609375,,,
3.00615,1116,,,,-0.041015625,0.056640625,-0.98046875,0.004366135,-0.023340683,15.47927189,0.137109817,1837,0,2.122360137,0.839834474,39.57078065,0.027792004,0.010997513,0.1015625,,,
3.03983,1116,,,,-0.0078125,0.03515625,-0.974609375,0.00428042,-0.026319927,15.4776001,0.1367547,1842,0,2.116634559,0.825483591,38.99981638,0.031884252,0.0124348,0.1015625,,,
3.07083,1116,,,,-0.009765625,0.06640625,-1.025390625,0.004563199,-0.025670948,15.47708988,0.157528841,1843,0,2.438088031,0.880558796,36.11677614,0.029153019,0.010529131,0.103515625,,,
3.10598,1129,,,,-0.0625,0.072265625,-0.978515625,0.004685001,-0.024957735,15.47720051,0.16409845,1853,0,2.539784615,0.909017149,35.79111171,0.027455736,0.009826713,0.107421875,,,
3.138405,1129,,,,0,0.029296875,-0.99609375,0.00519699,-0.026348652,15.47700024,0.161005997,1871,0,2.491889856,1.018189163,40.86011911,0.025877953,0.010573763,0.107421875,,,
3.172125,1135,,,,-0.01953125,-0.009765625,-1.01171875,0.005464532,-0.026416842,15.47527409,0.205469185,1890,0,3.179691948,1.081285703,34.00598927,0.024430955,0.008307988,0.107421875,,,
3.20345,1142,,,,-0.017578125,0.015625,-0.984375,0.006429454,-0.024057503,15.47640038,0.202672669,1928,0,3.136643368,1.298262495,41.39018509,0.018530539,0.007669824,0.109375,,,
3.234725,1148,,,,-0.03125,0.0703125,-1.0234375,0.008026718,-0.027889221,15.47745419,0.226776012,1980,0,3.509915341,1.664597451,47.42557268,0.016754334,0.007945839,0.109375,,,
3.27228,1154,,,,0,0.0390625,-1.033203125,0.007961824,-0.029229527,15.47555542,0.237774664,2035,0,3.679694985,1.696411449,46.10195833,0.017230211,0.007943465,0.111328125,,,
3.306195,1160,,,,-0.03125,0.0625,-0.990234375,0.007991477,-0.03130924,15.475667,0.283076325,2097,0,4.380794935,1.754977524,40.06070931,0.017840251,0.007146931,0.111328125,,,
3.338505,1167,,,,-0.0078125,0.013671875,-0.970703125,0.00933198,-0.033169305,15.4751997,0.278356263,2180,0,4.307618751,2.129980899,49.4468295,0.015572584,0.007700149,0.11328125,,,
3.370745,1167,,,,-0.041015625,0.0703125,-1.009765625,0.009586918,-0.037261994,15.47422314,0.308304169,2258,0,4.77076751,2.267023093,47.51904359,0.01643653,0.007810482,0.1171875,26,,
3.406845,1173,,,,0.0078125,0.017578125,-1.03125,0.010619031,-0.039231143,15.47200203,0.318069794,2328,0,4.921176503,2.588748389,52.60425809,0.015154483,0.007971903,0.119140625,,,
3.443625,1179,,,,0.0078125,0.0078125,-0.9765625,0.011037378,-0.042040974,15.47299957,0.327835419,2408,0,5.072597303,2.783244889,54.86824054,0.015105022,0.00828786,0.123046875,,,
3.478445,1186,,,,-0.017578125,0,-1.001953125,0.011136424,-0.045354709,15.47366714,0.343297669,2477,0,5.312073859,2.888735779,54.38056504,0.015700539,0.008538042,0.123046875,,,
3.51613,1192,,,,-0.015625,0.064453125,-1.025390625,0.010620751,-0.048306683,15.47333241,0.364456513,2540,0,5.639356773,2.824454857,50.08469885,0.017103011,0.008565992,0.125,,,
3.556525,1198,,,,-0.0625,0.0859375,-1.03125,0.011611842,-0.050934853,15.47266769,0.410843232,2605,0,6.3568408,3.167418269,49.82692455,0.016080874,0.008012605,0.12890625,,,
3.602555,1211,,,,-0.0078125,0.01171875,-1.0078125,0.012589164,-0.053691542,15.4683094,0.421234855,2667,0,6.515791062,3.515499265,53.95352969,0.015272807,0.008240219,0.1328125,,,
3.64334,1217,,,,-0.01171875,0.060546875,-0.98828125,0.012794542,-0.056452916,15.46975136,0.445836731,2741,0,6.89698338,3.672036096,53.24119102,0.015373737,0.008185161,0.138671875,,,
3.6884,1223,,,,-0.0859375,0.068359375,-1.03515625,0.013280196,-0.061639316,15.46646309,0.536544391,2813,0,8.298444019,3.911519144,47.13557307,0.015758408,0.007427816,0.14453125,,,
3.71981,1223,,,,0,0.05859375,-0.994140625,0.015812768,-0.066479299,15.4664011,0.555374512,2979,0,8.589644957,4.933756823,57.43842554,0.013474377,0.00773947,0.15625,,,
3.75564,1236,,,,-0.017578125,0.025390625,-1.03125,0.016289363,-0.071056912,15.46520042,0.586950013,3085,0,9.077299583,5.262906492,57.97876828,0.013501458,0.007827979,0.169921875,,,
3.787705,1236,,,,0.03515625,-0.01953125,-0.9921875,0.016420173,-0.075162172,15.46433544,0.557327637,3164,0,8.618701523,5.441394249,63.13473363,0.013813036,0.008720823,0.181640625,,,
3.820565,1242,,,,0.01953125,0.080078125,-1,0.015562142,-0.079007862,15.46327305,0.583221325,3212,0,9.018510593,5.233791046,58.03387369,0.015095723,0.008760633,0.1953125,,,
3.85188,1242,,,,-0.080078125,-0.01953125,-1.00390625,0.01516856,-0.081153288,15.46480274,0.661657044,3280,0,10.23239567,5.210513429,50.92173524,0.015574912,0.007931015,0.2109375,,,
3.88411,1242,,,,-0.08203125,0.041015625,-1.046875,0.018142951,-0.084761752,15.46473026,0.665785262,3341,0,10.29618948,6.348592655,61.65963307,0.013351266,0.008232342,0.232421875,,,
3.91988,1248,,,,0.025390625,0.025390625,-1.029296875,0.017623284,-0.088728101,15.46160316,0.671422669,3403,0,10.38127086,6.281043455,60.50360827,0.014126331,0.00854694,0.255859375,,,
3.9518,1248,,,,0.1328125,0.037109375,-0.96875,0.017474515,-0.092368493,15.462183,0.644034513,3446,0,9.958179503,6.306166853,63.32650311,0.014647328,0.009275641,0.28515625,,,
3.98645,1255,,,,-0.04296875,0.146484375,-0.990234375,0.01648186,-0.094962582,15.46473026,0.6680047,3473,0,10.3305125,5.993927307,58.02158709,0.015843132,0.009192437,0.3203125,,,
4.018225,1261,,,,-0.025390625,0.017578125,-0.966796875,0.016745366,-0.095815056,15.46327496,0.679989764,3510,0,10.51486868,6.155742425,58.54321733,0.01556515,0.00911234,0.361328125,,,
4.05322,1267,,,,-0.009765625,-0.03125,-1.08984375,0.0171719,-0.097663276,15.462183,0.728817889,3540,0,11.26911557,6.36526696,56.48417502,0.015343155,0.008666454,0.396484375,,,
4.08732,1274,,,,0.0078125,0.103515625,-1.04296875,0.017844065,-0.099492814,15.46109104,0.786080011,3581,0,12.15365462,6.691688173,55.05906151,0.014868119,0.008186247,0.423828125,,,
4.11941,1274,,,,-0.0703125,0.015625,-0.92578125,0.019331697,-0.102607712,15.46066952,0.8242547,3638,0,12.74352952,7.364679687,57.79152218,0.013932407,0.00805175,0.447265625,,,
4.152035,1280,,,,0.01953125,0.072265625,-1.0546875,0.019913928,-0.107118238,15.45880318,0.921422669,3699,0,14.24409168,7.712886794,54.14797214,0.013888216,0.007520187,0.455078125,,,
4.190035,1286,,,,0.0703125,0.04296875,-0.97265625,0.02188096,-0.110012385,15.4600029,0.875302264,3769,0,13.53217553,8.636920538,63.82507023,0.012737455,0.00812969,0.458984375,,,
4.22177,1286,,,,-0.1796875,0.130859375,-0.921875,0.021721399,-0.115703442,15.45672703,0.924574324,3835,0,14.29089294,8.722503447,61.03539843,0.013264935,0.008096306,0.474609375,,,
4.25569,1286,,,,-0.01953125,-0.03515625,-0.908203125,0.021947325,-0.119324451,15.45866776,0.951750347,3892,0,14.71279239,8.94567267,60.80200434,0.01333879,0.008110252,0.494140625,,,
4.29894,1292,,,,0.046875,0.07421875,-1.0546875,0.021906039,-0.121877997,15.45688915,0.979419657,3917,0,15.13878107,8.985951317,59.35716537,0.013563171,0.008050714,0.51171875,26,,
4.331825,1292,,,,0,0.080078125,-1.0234375,0.022612939,-0.126453994,15.45857143,0.917725691,3975,0,14.18672815,9.413943541,66.35739717,0.013432627,0.008913542,0.53125,,,
4.36324,1292,,,,0.080078125,-0.01171875,-1.099609375,0.021008166,-0.128701504,15.45672607,0.962305137,3993,0,14.8740869,8.784053665,59.05608675,0.014651721,0.008652733,0.556640625,,,
4.394855,1299,,,,-0.09375,0.02734375,-1.02734375,0.02145203,-0.129411514,15.45359993,0.970739075,4022,0,15.0014133,9.035537351,60.23124068,0.014322503,0.008626621,0.58203125,,,
4.430695,1305,,,,-0.1328125,0.01171875,-0.869140625,0.023011737,-0.131002371,15.45599937,0.9726922,4046,0,15.03393004,9.750206584,64.8546758,0.013435856,0.008713781,0.603515625,,,
4.46551,1311,,,,0.017578125,-0.021484375,-0.84375,0.022241612,-0.132414798,15.45266724,0.98823584,4061,0,15.27087958,9.458011132,61.93494672,0.014000279,0.008671066,0.62890625,,,
4.49721,1311,,,,0.0703125,-0.03515625,-1.2109375,0.022523647,-0.133150274,15.44999981,1.119664856,4101,0,17.29882182,9.673623831,55.92070913,0.01376426,0.007697072,0.650390625,,,
4.53238,1318,,,,-0.009765625,0.052734375,-0.9453125,0.02526564,-0.135949337,15.4503994,1.134801575,4157,0,17.53313757,10.99760753,62.72469766,0.012361719,0.007753851,0.666015625,,,
4.56567,1318,,,,-0.0390625,0.146484375,-0.94140625,0.0260336,-0.141703927,15.45199966,1.156729885,4216,0,17.8737898,11.49455024,64.30953015,0.012327923,0.007928029,0.6796875,,,
4.600815,1324,,,,0.01953125,-0.080078125,-1.115234375,0.025722291,-0.146830348,15.44872952,1.152290889,4254,0,17.80143027,11.45823077,64.36691095,0.0128144,0.008248233,0.6953125,,,
4.634705,1330,,,,0.0078125,0.11328125,-0.923828125,0.025424094,-0.148910787,15.44999981,1.194127747,4296,0,18.44927346,11.43753967,61.99452618,0.013019477,0.008071363,0.70703125,,,
4.67477,1336,,,,0.0625,-0.08203125,-1.16015625,0.026200573,-0.150809619,15.4472723,1.24062545,4326,0,19.16427914,11.86852829,61.93047077,0.012706682,0.007869308,0.72265625,,,
4.71513,1343,,,,-0.046875,0.064453125,-1.052734375,0.026867811,-0.154615143,15.4470768,1.289624282,4369,0,19.92092533,12.29371837,61.71258697,0.01257676,0.007761444,0.736328125,,,
4.752695,1343,,,,-0.0859375,0.01171875,-1.00390625,0.027791392,-0.15879772,15.44461632,1.348969289,4432,0,20.8343131,12.89879515,61.91130514,0.012311051,0.007621932,0.751953125,,,
4.79806,1355,,,,-0.0625,0.0859375,-0.7890625,0.029107122,-0.163291878,15.44492245,1.421084591,4456,0,21.9485413,13.58152381,61.87893592,0.01202309,0.00743976,0.767578125,,,
4.83686,1368,,,,0.01953125,-0.03125,-1.076171875,0.02996524,-0.168897865,15.44586563,1.482783386,4550,0,22.90287293,14.2787968,62.34500291,0.011828578,0.007374527,0.765625,,,
4.86934,1374,,,,0.078125,-0.201171875,-0.912109375,0.030132075,-0.175602598,15.44061661,1.577334591,4625,0,24.35501869,14.59428261,59.92310169,0.012032287,0.00721012,0.755859375,,,
4.90325,1381,,,,-0.025390625,0.0703125,-1.005859375,0.030928907,-0.178878321,15.43880177,1.749059388,4691,0,27.00338116,15.19458626,56.26919891,0.011772504,0.006624293,0.74609375,,,
4.93821,1393,,,,-0.052734375,0.107421875,-0.95703125,0.033478738,-0.185293709,15.43600178,1.886488387,4789,0,29.11983809,16.79002545,57.65837501,0.01103594,0.006363144,0.740234375,,,
4.96938,1393,,,,-0.04296875,0.068359375,-1.037109375,0.036967703,-0.193496638,15.43163681,1.917560765,4905,0,29.59110128,18.99019922,64.17537164,0.01018929,0.006539014,0.728515625,,,
5.00238,1399,,,,0.103515625,0.017578125,-1.01953125,0.037067154,-0.204051745,15.43091106,1.905575701,4993,0,29.40476917,19.38262579,65.91660582,0.010527559,0.00693941,0.712890625,,,
5.03468,1399,,,,-0.0078125,-0.015625,-0.921875,0.037324413,-0.213173966,15.4276371,2.039631077,5074,0,31.46668808,19.83232687,63.02641964,0.010748813,0.006774592,0.701171875,,,
5.070935,1399,,,,-0.0703125,0.15234375,-1.00390625,0.038871528,-0.220638565,15.42879963,2.060094544,5138,0,31.78478593,20.91566415,65.80401138,0.010548963,0.006941641,0.69140625,,,
5.102995,1406,,,,0,0.025390625,-1.00390625,0.038085175,-0.225304855,15.42933369,2.037633606,5196,0,31.43932884,20.72311429,65.91462048,0.010872152,0.007166338,0.6796875,,,
5.13399,1412,,,,-0.125,-0.005859375,-0.953125,0.038185785,-0.229678946,15.43244457,2.089988181,5222,0,32.25362675,20.8813542,64.7411045,0.010999236,0.007121027,0.671875,,,
