Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message,
2.742485,1022,,,,-0.0078125,0.01171875,-1.009765625,0.004713034,-0.006921876,15.45266628,0.010452617,0,0,0.161520799,0,0,0,0,0.08203125,,,
2.7753,1028,,,,-0.017578125,0.001953125,-1,0.004818063,-0.007842217,15.45090961,0.026136803,0,0,0.403837374,0,0,0,0,0.08203125,,,
2.8088,1028,,,,-0.009765625,0.0546875,-1.029296875,0.007795332,-0.00731457,15.44700146,0.284297028,0,0,4.391536601,0,0,0,0,0.08203125,,,
2.857295,1028,,,,-0.025390625,0.0078125,-1.0234375,0.000158872,-0.007389221,15.44945431,0.164187231,0,0,2.536603126,0,0,0,0,0.0859375,,,
2.888475,1028,,,,-0.0234375,0.021484375,-0.98828125,0.025109513,-0.008838637,15.44974995,0.074742981,0,0,1.154760371,0,0,0,0,0.08984375,,,
2.919245,1028,,,,-0.03125,0.013671875,-1.001953125,0.011041187,-0.010804932,15.44981766,0.056321462,0,0,0.870156314,0,0,0,0,0.091796875,,,
2.951575,1028,,,,-0.025390625,0.037109375,-0.99609375,0.008122677,-0.010264362,15.44977856,0.053855394,0,0,0.832053913,0,0,0,0,0.09375,,,
2.989545,1028,,,,-0.03125,0.0234375,-1.01171875,0.007410563,-0.010664944,15.45054531,0.057209247,0,0,0.883914061,0,0,0,0,0.095703125,,,
3.02016,1028,,,,-0.0390625,0.046875,-1.001953125,0.007006993,-0.011357697,15.45054626,0.059872598,0,0,0.925064353,0,0,0,0,0.09765625,,,
3.05385,1028,,,,-0.03125,0.033203125,-1.015625,0.006448319,-0.011460723,15.45200062,0.055211731,0,0,0.853131706,0,0,0,0,0.09765625,25.1875,,
3.08991,1028,,,,-0.025390625,0.02734375,-1.013671875,0.00477499,-0.011728854,15.4503994,0.049840638,0,0,0.770057757,0,0,0,0,0.09765625,,,
3.130315,1028,,,,-0.025390625,0.025390625,-1.015625,0.004843552,-0.01065991,15.44984531,0.052019124,0,0,0.803687419,0,0,0,0,0.09765625,,,
3.17068,1028,,,,-0.041015625,0.037109375,-0.998046875,0.005193185,-0.011255048,15.44953823,0.052019124,0,0,0.803671445,0,0,0,0,0.09765625,,,
3.21102,1028,,,,-0.03125,0.03515625,-1.01171875,0.005181496,-0.010402197,15.44999886,0.052770325,0,0,0.815301462,0,0,0,0,0.09765625,,,
3.24223,1028,,,,-0.015625,0.015625,-1.005859375,0.005212479,-0.010830776,15.45028496,0.047887513,0,0,0.739875715,0,0,0,0,0.09765625,,,
3.274645,1035,,,,-0.01953125,0.021484375,-1.029296875,0.005260914,-0.010436656,15.4484005,0.049840638,0,0,0.76995813,0,0,0,0,0.099609375,,,
3.307515,1035,,,,-0.052734375,0.03515625,-0.978515625,0.005324433,-0.010914042,15.44981766,0.049219188,0,0,0.760427485,0,0,0,0,0.099609375,,,
3.34276,1035,,,,-0.01953125,0.013671875,-1.009765625,0.005701729,-0.011629785,15.44981766,0.069638223,0,0,1.075897854,0,0,0,0,0.1015625,,,
3.37382,1035,,,,-0.0234375,0.0390625,-1.009765625,0.007462571,-0.011255775,15.45054531,0.064311517,0,0,0.993648,0,0,0,0,0.1015625,,,
3.406305,1035,,,,-0.01953125,0.01953125,-1.009765625,0.007882974,-0.012017445,15.44909096,0.076740497,0,0,1.185570916,0,0,0,0,0.1015625,,,
3.44074,1035,,,,-0.04296875,0.029296875,-0.99609375,0.007325916,-0.011507027,15.45079994,0.068395325,0,0,1.056762484,0,0,0,0,0.1015625,,,
3.473465,1035,,,,-0.0078125,0.0390625,-1.005859375,0.006609974,-0.012580278,15.44999981,0.064163555,0,0,0.99132692,0,0,0,0,0.1015625,,,
3.50684,1035,,,,-0.03125,0.017578125,-1.00390625,0.006155766,-0.011762586,15.44836426,0.06253595,0,0,0.966078136,0,0,0,0,0.1015625,,,
3.540955,1035,,,,-0.03515625,0.015625,-0.9921875,0.006092693,-0.011906531,15.45272732,0.061648165,0,0,0.952632283,0,0,0,0,0.103515625,,,
3.57976,1035,,,,-0.025390625,0.0234375,-0.998046875,0.005834814,-0.012213428,15.45090961,0.063423735,0,0,0.979954399,0,0,0,0,0.103515625,,,
3.61408,1035,,,,-0.046875,0.044921875,-1.001953125,0.00584431,-0.012486944,15.44923019,0.06253595,0,0,0.966132288,0,0,0,0,0.103515625,,,
3.65309,1035,,,,-0.017578125,0.005859375,-1.009765625,0.00551986,-0.012045443,15.45033264,0.06253595,0,0,0.96620123,0,0,0,0,0.10546875,,,
3.6947,1035,,,,-0.0234375,0.03515625,-1.025390625,0.005713875,-0.012176089,15.45046139,0.064038352,0,0,0.989422088,0,0,0,0,0.10546875,,,
3.73349,1035,,,,-0.02734375,0.01953125,-1.001953125,0.005856598,-0.011921257,15.45028496,0.063931038,0,0,0.987752751,0,0,0,0,0.103515625,,,
3.764885,1035,,,,-0.017578125,0.0234375,-1.01171875,0.005930918,-0.012297421,15.44923019,0.052770325,0,0,0.815260899,0,0,0,0,0.103515625,,,
3.795015,1035,,,,-0.01953125,0.021484375,-0.998046875,0.005333512,-0.012144511,15.44945335,0.069638223,0,0,1.075872485,0,0,0,0,0.103515625,,,
3.827465,1035,,,,-0.03515625,0.01953125,-1.005859375,0.005550366,-0.012579551,15.44879913,0.064489075,0,0,0.996278767,0,0,0,0,0.103515625,,,
3.861395,1035,,,,-0.041015625,0.048828125,-1.013671875,0.005804857,-0.012280192,15.44945621,0.067862653,0,0,1.04844109,0,0,0,0,0.103515625,,,
3.89085,1035,,,,-0.017578125,0.017578125,-1.01171875,0.005822877,-0.012128709,15.44920063,0.059606263,0,0,0.920869109,0,0,0,0,0.103515625,,,
3.923055,1035,,,,-0.01953125,0.01953125,-1.005859375,0.005773302,-0.012224197,15.45100117,0.063756653,0,0,0.985104123,0,0,0,0,0.103515625,,,
3.952585,1035,,,,-0.025390625,0.009765625,-0.990234375,0.005781738,-0.012428795,15.44880104,0.061559388,0,0,0.951018731,0,0,0,0,0.103515625,25.125,,
3.983295,1035,,,,-0.01953125,0.03515625,-1.00390625,0.005602917,-0.012891832,15.44850063,0.067418763,0,0,1.041518796,0,0,0,0,0.10546875,,,
4.014705,1035,,,,-0.041015625,0.041015625,-1.01953125,0.005687397,-0.011733161,15.45120049,0.063512513,0,0,0.981344565,0,0,0,0,0.103515625,,,
4.047085,1035,,,,-0.025390625,0.025390625,-0.98828125,0.005597294,-0.012141631,15.44800091,0.074077142,0,0,1.14434375,0,0,0,0,0.10546875,,,
4.077955,1035,,,,-0.01953125,0.01953125,-1.017578125,0.006267282,-0.012146665,15.44945431,0.066087087,0,0,1.021009427,0,0,0,0,0.103515625,,,
4.1107,1035,,,,-0.01953125,0.0078125,-1,0.005170263,-0.011867765,15.4508009,0.06253595,0,0,0.966230513,0,0,0,0,0.103515625,,,
4.145435,1035,,,,-0.025390625,0.009765625,-0.998046875,0.005359875,-0.011890379,15.44981956,0.067862653,0,0,1.048465748,0,0,0,0,0.103515625,,,
4.18143,1035,,,,-0.04296875,0.046875,-1.00390625,0.005597224,-0.012121548,15.45166683,0.068232563,0,0,1.054306837,0,0,0,0,0.10546875,,,
4.21587,1035,,,,-0.03515625,0.02734375,-1.01171875,0.005697615,-0.012086362,15.4503336,0.064163555,0,0,0.991348337,0,0,0,0,0.10546875,,,
4.251425,1035,,,,-0.025390625,0.02734375,-1.01953125,0.005839035,-0.011966834,15.44872665,0.07141379,0,0,1.10325212,0,0,0,0,0.10546875,,,
4.291825,1035,,,,-0.017578125,0.015625,-0.99609375,0.005568257,-0.011909762,15.44866657,0.064977356,0,0,1.003813512,0,0,0,0,0.10546875,,,
4.32605,1035,,,,-0.015625,0.01171875,-1.005859375,0.005674565,-0.011573063,15.44971371,0.061838404,0,0,0.955385643,0,0,0,0,0.10546875,,,
4.36865,1035,,,,-0.025390625,0.009765625,-0.998046875,0.005817087,-0.012362031,15.44945431,0.058984813,0,0,0.911283179,0,0,0,0,0.10546875,,,
4.411965,1035,,,,-0.041015625,0.044921875,-0.99609375,0.005708569,-0.012601626,15.44906521,0.072301575,0,0,1.116991748,0,0,0,0,0.10546875,,,
4.44272,1035,,,,-0.013671875,0.00390625,-0.994140625,0.005829445,-0.012017445,15.44959927,0.064489075,0,0,0.996330367,0,0,0,0,0.10546875,,,
4.472735,1035,,,,-0.01953125,0.01171875,-1.017578125,0.005683359,-0.01270589,15.45022202,0.057110601,0,0,0.882371468,0,0,0,0,0.10546875,,,
4.512985,1035,,,,-0.03125,0.04296875,-0.978515625,0.005754277,-0.012113283,15.45054626,0.06253595,0,0,0.96621459,0,0,0,0,0.10546875,,,
4.54539,1035,,,,-0.046875,0.05078125,-1.0078125,0.00574728,-0.012002369,15.45107651,0.066291959,0,0,1.024282132,0,0,0,0,0.10546875,,,
4.575425,1035,,,,-0.025390625,0.033203125,-1.013671875,0.006156623,-0.011295241,15.45018291,0.05188254,0,0,0.801594732,0,0,0,0,0.107421875,,,
4.60563,1035,,,,-0.03125,0.033203125,-1.0078125,0.005511807,-0.011696549,15.45119953,0.0586297,0,0,0.905899194,0,0,0,0,0.107421875,,,
4.63789,1035,,,,-0.009765625,0.01953125,-1.009765625,0.005524601,-0.011749664,15.4508009,0.064489075,0,0,0.996407859,0,0,0,0,0.10546875,,,
4.66854,1035,,,,-0.025390625,0.013671875,-1.017578125,0.00574047,-0.012309266,15.45090866,0.074077142,0,0,1.144559148,0,0,0,0,0.10546875,,,
4.70125,1035,,,,-0.01953125,0.029296875,-0.99609375,0.005701782,-0.01233188,15.45120049,0.0586297,0,0,0.90589925,0,0,0,0,0.10546875,,,
4.73455,1035,,,,-0.04296875,0.03515625,-0.9921875,0.006074117,-0.011957142,15.45018291,0.066974872,0,0,1.034774021,0,0,0,0,0.10546875,,,
4.764715,1035,,,,-0.03515625,0.015625,-1,0.005657794,-0.012503446,15.45054531,0.058097028,0,0,0.897630767,0,0,0,0,0.10546875,,,
4.794745,1035,,,,0,0.00390625,-1.029296875,0.005583202,-0.011928068,15.45066833,0.054940463,0,0,0.848866874,0,0,0,0,0.10546875,,,
4.82597,1035,,,,-0.009765625,0.0078125,-1,0.005551822,-0.012343375,15.45066833,0.070131437,0,0,1.083577573,0,0,0,0,0.10546875,,,
4.86123,1035,,,,-0.03125,0.029296875,-1.01171875,0.00568967,-0.012493405,15.45111084,0.076641851,0,0,1.184201738,0,0,0,0,0.10546875,25.125,,
4.891325,1035,,,,-0.025390625,0.04296875,-1.0234375,0.005650623,-0.011619017,15.45054531,0.065199302,0,0,1.007364764,0,0,0,0,0.10546875,,,
4.9218,1035,,,,-0.04296875,0.048828125,-1.0078125,0.005603388,-0.012129435,15.45079994,0.061559388,0,0,0.951141782,0,0,0,0,0.10546875,,,
4.9518,1035,,,,-0.03125,0.029296875,-1.015625,0.005707229,-0.012064099,15.4508009,0.057653138,0,0,0.890787149,0,0,0,0,0.10546875,,,
4.983685,1035,,,,-0.041015625,0.037109375,-0.998046875,0.005649403,-0.012392182,15.45120049,0.06253595,0,0,0.966255502,0,0,0,0,0.10546875,,,
5.016095,1035,,,,-0.03125,0.029296875,-1.005859375,0.005678259,-0.0125494,15.45018101,0.05365811,0,0,0.829027515,0,0,0,0,0.10546875,,,
5.04699,1035,,,,-0.017578125,0.017578125,-1.0078125,0.005589648,-0.012219889,15.44872761,0.06253595,0,0,0.966100858,0,0,0,0,0.10546875,,,
5.07979,1035,,,,-0.041015625,0.03515625,-1.01171875,0.005787707,-0.012225273,15.45079994,0.063512513,0,0,0.981319125,0,0,0,0,0.10546875,,,
5.10994,1035,,,,-0.025390625,0.04296875,-1,0.005663838,-0.012042562,15.4483633,0.058984813,0,0,0.911218826,0,0,0,0,0.10546875,,,
5.14046,1035,,,,-0.03125,0.021484375,-1.001953125,0.00565014,-0.011929145,15.45240021,0.069371888,0,0,1.07196217,0,0,0,0,0.10546875,,,
5.172805,1035,,,,-0.041015625,0.0390625,-1.001953125,0.005502917,-0.012563749,15.45200062,0.06253595,0,0,0.966305539,0,0,0,0,0.10546875,,,
5.2075,1035,,,,-0.025390625,0.01953125,-1.017578125,0.00564216,-0.012167125,15.45090961,0.068750438,0,0,1.062256809,0,0,0,0,0.10546875,,,
5.239885,1035,,,,-0.009765625,0.015625,-0.998046875,0.005811595,-0.011954262,15.45166492,0.065791157,0,0,1.016582915,0,0,0,0,0.10546875,,,
5.270845,1035,,,,-0.025390625,0.03125,-1.0078125,0.005643001,-0.012378534,15.45090866,0.065199302,0,0,1.007388455,0,0,0,0,0.10546875,,,
5.304295,1035,,,,-0.041015625,0.03515625,-1.01953125,0.005764949,-0.012035751,15.4508009,0.064489075,0,0,0.996407859,0,0,0,0,0.10546875,,,
5.344875,1035,,,,-0.03515625,0.037109375,-0.994140625,0.005736476,-0.011949954,15.45054626,0.063423735,0,0,0.979931354,0,0,0,0,0.10546875,,,
5.38249,1035,,,,-0.02734375,0.01953125,-1.0078125,0.005612455,-0.011937032,15.45028496,0.064628583,0,0,0.998530031,0,0,0,0,0.10546875,,,
5.417455,1035,,,,-0.03515625,0.044921875,-1.021484375,0.005618565,-0.012234238,15.44984627,0.066291959,0,0,1.024200577,0,0,0,0,0.10546875,,,
5.462545,1035,,,,-0.017578125,0.03125,-1.00390625,0.005759135,-0.011739622,15.45127296,0.058097028,0,0,0.897673042,0,0,0,0,0.10546875,,,
5.492545,1035,,,,-0.02734375,0.021484375,-1.00390625,0.005756978,-0.012654929,15.45224953,0.07047052,0,0,1.088928065,0,0,0,0,0.10546875,,,
