Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message,
13.892785,1858,,,,-0.0703125,0.958984375,-1.07421875,0.288555256,1.550859123,14.39800262,31.16988725,9282,0,448.7841185,280.4911022,62.50022909,0.005529085,0.003455691,1.025390625,,,
13.92548,1865,,,,-1.1328125,-0.234375,-1.39453125,0.28847547,1.553287056,14.40120125,31.12454767,9281,0,448.2308747,280.3785279,62.55225681,0.005539964,0.003465373,1.048828125,,,
13.96371,1871,,,,-0.142578125,-1.0859375,-0.962890625,0.288657833,1.553988073,14.40920067,31.02786798,9282,0,447.0867761,280.5636719,62.75373975,0.005538807,0.003475809,1.078125,,,
13.9995,1877,,,,1.125,0.341796875,-0.380859375,0.288689676,1.551918941,14.33966827,31.10949297,9275,0,446.0998093,280.3847279,62.85246531,0.005534962,0.00347886,1.09375,,,
14.03246,1877,,,,-0.0546875,0.388671875,-1.19140625,0.288425444,1.549720588,14.20400143,31.18680353,9276,0,442.9774018,280.1576483,63.24423033,0.005531602,0.003498419,1.111328125,,,
14.068005,1884,,,,-0.11328125,-0.66015625,-0.97265625,0.286481813,1.548673154,14.09054565,31.08304376,9263,0,437.9770472,277.8882258,63.44812531,0.005573007,0.003535969,1.11328125,,,
14.09996,1890,,,,-0.16015625,0.2578125,-1.01171875,0.285296374,1.548094572,13.95566559,31.21894807,9246,0,435.6811994,276.2281578,63.40144083,0.005604405,0.003553274,1.125,,,
14.134195,1890,,,,0.09765625,0.328125,-1.052734375,0.283742268,1.542329213,13.85880089,31.21195001,9233,0,432.5602006,274.3310175,63.42030939,0.005622147,0.003565583,1.12890625,,,
14.16711,1896,,,,0.072265625,-0.01953125,-1.1953125,0.282909928,1.536578931,13.72799969,31.07239122,9215,0,426.561777,273.0188403,64.00452527,0.005628106,0.003602242,1.126953125,,,
14.20349,1896,,,,0,-0.181640625,-0.8828125,0.281084531,1.532012409,13.60363674,31.08437509,9198,0,422.8605471,270.7359181,64.0248706,0.005658697,0.003622973,1.12109375,,,
14.236635,1903,,,,-0.0625,-0.095703125,-0.998046875,0.279287005,1.52263611,13.52254581,31.17537279,9173,0,421.5704068,268.267954,63.6353856,0.005675803,0.003611819,1.12109375,,,
14.26852,1903,,,,-0.0625,-0.083984375,-1.0078125,0.278616413,1.512620173,13.45490932,31.13320322,9157,0,418.8944263,267.1719243,63.78025287,0.005661599,0.003610982,1.109375,,,
14.305075,1909,,,,-0.166015625,0.15625,-1.228515625,0.277290334,1.507505544,13.33563805,31.13497896,9139,0,415.20481,265.3814625,63.91579676,0.005680523,0.003630752,1.09765625,,,
14.336825,1909,,,,-0.15625,-0.083984375,-0.8203125,0.276546631,1.501073627,13.29236507,31.09902353,9121,0,413.3795742,264.1415382,63.89806237,0.005682838,0.003631224,1.08203125,,,
14.370725,1915,,,,0.072265625,0.1015625,-0.974609375,0.275312012,1.498421067,13.23745441,31.16782732,9107,0,412.5826933,262.5737493,63.64148414,0.005706667,0.003631808,1.06640625,,,
14.403595,1915,,,,0.0078125,-0.10546875,-1.02734375,0.275393837,1.492368517,13.1488018,31.02152033,9092,0,407.8958224,262.1963337,64.28022041,0.005691798,0.0036587,1.0546875,,,
14.43942,1915,,,,-0.087890625,0.13671875,-1.07421875,0.273546096,1.48506835,13.09490967,31.22864122,9077,0,408.9362358,260.027683,63.5863639,0.005711193,0.00363154,1.044921875,,,
14.473375,1909,,,,-0.087890625,-0.099609375,-0.876953125,0.273039777,1.478288616,12.99633408,31.12088556,9063,0,404.4574255,259.1403009,64.07109491,0.005704588,0.003654992,1.02734375,,,
14.50665,1903,,,,-0.142578125,0.166015625,-0.93359375,0.27161844,1.473235366,12.98160076,31.23245783,9055,0,405.4472983,257.5551596,63.52370843,0.005720077,0.003633605,1.013671875,,,
14.54477,1896,,,,0.072265625,-0.0625,-1.12109375,0.271763687,1.468434849,13.06533432,31.05374689,9042,0,405.727585,257.3234399,63.42271253,0.005706572,0.003619263,0.998046875,26.9375,,
14.578285,1877,,,,-0.0859375,0.076171875,-0.98828125,0.272177555,1.464015531,13.15400124,30.99857111,9037,0,407.7552426,257.5721932,63.16833391,0.005683904,0.003590427,0.984375,,,
14.61441,1865,,,,-0.03515625,-0.04296875,-1.095703125,0.273265961,1.462850399,13.28036499,30.94410486,9043,0,410.9490068,258.7645162,62.96754874,0.005653211,0.003559688,0.96484375,,,
14.65547,1852,,,,0.0390625,0.0078125,-0.69140625,0.275071863,1.463273271,13.48333454,30.87796564,9052,0,416.3379406,260.7520611,62.62990606,0.005611742,0.003514629,0.955078125,,,
14.69082,1846,,,,-0.1484375,-0.109375,-1.033203125,0.277692061,1.471542587,14.02092361,30.84003038,9078,0,432.4057102,263.988907,61.05120741,0.005574259,0.003403153,0.9453125,,,
14.730755,1840,,,,-0.0078125,-0.125,-0.966796875,0.284385561,1.481589429,14.3730011,30.93940706,9116,0,444.6921317,271.4680066,61.04628063,0.005457694,0.003331719,0.935546875,,,
14.76981,1840,,,,-0.03125,0.181640625,-0.990234375,0.287584628,1.496612635,14.62553883,30.98801584,9162,0,453.2164288,275.9343373,60.88356903,0.0054238,0.003302203,0.935546875,,,
14.81133,1833,,,,-0.046875,-0.166015625,-1.095703125,0.290249606,1.51108741,14.74533463,30.53006525,9214,0,450.1760282,280.049477,62.20888262,0.005395787,0.003356659,0.947265625,,,
14.85692,1833,,,,0.25,-0.00390625,-0.90234375,0.288013871,1.523413045,14.75743008,30.13682527,9221,0,444.7420917,278.0997977,62.53057736,0.005477937,0.003425385,0.966796875,,,
14.89484,1833,,,,-0.375,-0.037109375,-1.140625,0.28546693,1.528475447,14.770401,29.52249689,9230,0,436.0591176,275.9273883,63.27751839,0.005539412,0.003505202,0.98046875,,,
14.926015,1833,,,,0.130859375,0.16015625,-1.0234375,0.281181848,1.526105663,14.77600002,29.43102617,9217,0,434.8728433,271.3845581,62.40549675,0.005623406,0.003509315,1.005859375,,,
14.95708,1833,,,,-0.14453125,-0.03125,-0.96484375,0.28049957,1.520209685,14.77760029,29.39749689,9194,0,434.4244585,270.0703628,62.16739354,0.005628939,0.003499365,1.01171875,,,
14.99243,1833,,,,-0.17578125,0.1796875,-1.2109375,0.28109193,1.518072496,14.77200127,29.61722345,9197,0,437.5056623,270.7200643,61.87807099,0.005607536,0.003469835,1.0078125,,,
15.023025,1833,,,,0.22265625,0.1875,-0.958984375,0.280950189,1.516290662,14.77666759,29.4822957,9186,0,435.6500835,270.2631783,62.03675576,0.005610423,0.003480524,1.0078125,,,
15.053375,1833,,,,-0.1328125,-0.09765625,-1.005859375,0.280949823,1.515348111,14.77377796,29.49395914,9180,0,435.7372035,270.0870669,61.98393544,0.005610591,0.003477665,1.009765625,,,
15.08593,1833,,,,0,-0.03515625,-1.10546875,0.281153355,1.516822617,14.7752018,29.54105158,9183,0,436.4749983,270.3615578,61.94204911,0.005610349,0.003475165,1.013671875,,,
15.116805,1833,,,,0.267578125,0.228515625,-0.814453125,0.281373745,1.515703466,14.77709103,29.50234384,9183,0,435.9588204,270.5898875,62.06776302,0.005601479,0.003476712,1.01953125,,,
15.149635,1833,,,,-0.166015625,-0.013671875,-1.3046875,0.280963016,1.514584638,14.76720142,29.70999689,9180,0,438.7335083,270.1041742,61.56451902,0.005607409,0.003452175,1.025390625,,,
15.182955,1846,,,,-0.125,0.162109375,-0.904296875,0.281102432,1.510696197,14.77418232,29.6483838,9182,0,438.0306278,270.2892076,61.70554991,0.005589184,0.003448837,1.03125,,,
15.22112,1858,,,,-0.1875,0.171875,-0.98828125,0.28110131,1.511204462,14.77120209,29.46536798,9181,0,435.238905,270.2522668,62.09285605,0.005591829,0.003472126,1.037109375,,,
15.253705,1858,,,,-0.0703125,0.107421875,-1,0.281029168,1.510919425,14.75700283,30.20006914,9185,0,445.6625057,270.3044378,60.65227259,0.005589695,0.003390277,1.041015625,,,
15.28623,1858,,,,-0.009765625,0.166015625,-0.99609375,0.2830729,1.512271279,14.68436337,31.01823587,9206,0,455.4830465,272.895897,59.91351361,0.005541568,0.003320148,1.041015625,,,
15.32912,1884,,,,-0.142578125,-0.138671875,-1.125,0.28955379,1.522626742,14.50840187,31.10892267,9226,0,451.3407518,279.7364212,61.97898595,0.005443077,0.003373564,1.04296875,,,
15.36225,1890,,,,-0.0390625,-0.16015625,-0.919921875,0.288463668,1.531462579,14.52057076,31.04677171,9242,0,450.8168454,279.1887504,61.92952931,0.005485402,0.003397084,1.05078125,,,
15.39543,1896,,,,0.697265625,0.134765625,-0.921875,0.288126553,1.536652155,14.3058176,31.38622255,9260,0,449.0055751,279.4010339,62.22662912,0.005499808,0.003422345,1.0703125,,,
15.42789,1903,,,,-0.240234375,-0.08984375,-1.00390625,0.287346514,1.540301539,13.90400028,31.21542139,9255,0,434.0192278,278.4833505,64.16382794,0.005531036,0.003548925,1.080078125,,,
15.470465,1903,,,,-0.150390625,0.154296875,-0.98046875,0.280995432,1.536952914,13.68799973,31.24471826,9232,0,427.677695,271.6607637,63.5199747,0.005657618,0.003593718,1.0859375,27.1875,,
15.504085,1903,,,,0.1015625,0.111328125,-0.921875,0.278027719,1.524847923,13.53400135,31.18110628,9194,0,422.0051345,267.6878266,63.4323625,0.005696366,0.00361334,1.08984375,,,
15.535275,1903,,,,-0.04296875,0.046875,-1.1328125,0.276126626,1.512301754,13.43454552,31.19357271,9172,0,419.0714724,265.2308742,63.2901287,0.005701832,0.003608696,1.08984375,,,
15.568555,1903,,,,0.04296875,-0.103515625,-1.076171875,0.27474031,1.500614896,13.42280102,31.1289422,9145,0,417.837597,263.0962311,62.96614593,0.005703673,0.003591383,1.080078125,,,
15.601775,1903,,,,0,0.087890625,-0.669921875,0.274512887,1.494897995,13.41127396,31.10346193,9132,0,417.1370489,262.5101436,62.93139011,0.005694629,0.003583709,1.0625,,,
15.63565,1896,,,,0.025390625,0.1328125,-1.333984375,0.274393608,1.491194016,13.39272785,31.08215685,9119,0,416.2748677,262.0350858,62.94761134,0.005690818,0.003582234,1.056640625,,,
15.670805,1890,,,,0.017578125,-0.138671875,-0.953125,0.274453233,1.484496875,13.39818192,31.02622575,9109,0,415.6950168,261.7937454,62.97735955,0.005670483,0.00357112,1.048828125,,,
15.711905,1877,,,,-0.0859375,0.35546875,-1.0703125,0.274495976,1.481881573,13.49100018,30.97033281,9105,0,417.8207654,261.7140892,62.63788469,0.005662216,0.003546692,1.046875,,,
15.751875,1846,,,,-0.03515625,0.044921875,-1.046875,0.275619283,1.481534187,13.61876965,30.96548051,9102,0,421.7117461,262.7172619,62.29782887,0.005639272,0.003513144,1.03515625,,,
15.79263,1796,,,,0,0.25,-1.1015625,0.277585458,1.484577961,13.88830757,30.93768663,9113,0,429.6721075,264.8928878,61.65000781,0.005604446,0.003455142,1.02734375,,,
15.84007,1758,,,,0.0703125,0.138671875,-1.005859375,0.279746522,1.487751815,14.45815563,30.61316652,9126,0,442.6099259,267.3534887,60.40386196,0.005564737,0.003361316,1.021484375,,,
15.881425,1739,,,,-0.03125,-0.09765625,-1.021484375,0.284801354,1.498311553,14.84640121,26.18948908,9126,0,388.8196624,272.165567,69.99789191,0.005505147,0.003853487,1.033203125,,,
15.91618,1695,,,,-0.0546875,0.11328125,-1.05859375,0.254628934,1.484460801,14.91371632,24.275356,9012,0,362.0357729,240.3033367,66.37557797,0.006177446,0.004100315,1.01953125,,,
15.9503,1682,,,,-0.1328125,0.109375,-0.943359375,0.244370572,1.442813786,14.97163773,21.94197435,8843,0,328.507291,226.2863029,68.88319044,0.006376054,0.00439203,0.99609375,,,
15.984905,1682,,,,-0.03515625,-0.220703125,-0.990234375,0.2250577,1.39066249,15.06000042,17.82842798,8637,0,268.4961328,203.5626914,75.81587459,0.006831618,0.005179451,0.9765625,,,
16.020785,1676,,,,0,-0.12109375,-0.90234375,0.197408239,1.325150187,15.07854557,17.14039392,8386,0,258.4522108,173.3666017,67.07878456,0.00764363,0.005127254,0.955078125,,,
16.056465,1664,,,,0.0078125,-0.00390625,-0.9140625,0.189381248,1.237218187,15.06666851,17.33345003,8208,0,261.1573457,162.7824821,62.33119029,0.007600438,0.004737444,0.9453125,,,
16.090325,1651,,,,-0.03515625,0.193359375,-1.04296875,0.193439664,1.178772808,15.06100178,17.73669023,8065,0,267.1323231,163.3695995,61.15680709,0.007215374,0.004412693,0.93359375,,,
16.123905,1645,,,,0.142578125,-0.255859375,-0.931640625,0.198794881,1.149611821,15.08472824,16.84653825,7965,0,254.1254514,165.8030808,65.24457897,0.006933597,0.004523796,0.921875,,,
16.15852,1632,,,,-0.0078125,0.306640625,-0.884765625,0.193681931,1.125681384,15.09891033,16.23352403,7870,0,245.1085237,159.6148839,65.120087,0.007052484,0.004592584,0.908203125,,,
16.194835,1626,,,,-0.04296875,-0.09375,-0.98046875,0.188872645,1.09670529,15.10000038,15.99826021,7778,0,241.5737353,153.8402075,63.6825056,0.00712886,0.004539837,0.892578125,,,
16.23456,1613,,,,0.04296875,-0.1796875,-1.0234375,0.185952326,1.0728477,15.12466431,15.02550764,7715,0,227.2557591,150.2351129,66.10838534,0.007141125,0.004720882,0.8828125,,,
16.268695,1601,,,,0.046875,0.033203125,-1.060546875,0.178821914,1.044155889,15.12866879,14.82816095,7601,0,224.3303357,142.3295507,63.44641276,0.007336185,0.004654546,0.865234375,,,
16.302845,1588,,,,-0.125,0.056640625,-1.05859375,0.177149608,1.018098709,15.14000034,14.24488706,7510,0,215.667595,139.3155252,64.59733796,0.007307863,0.004720685,0.84765625,,,
16.334815,1582,,,,-0.09765625,0.208984375,-0.896484375,0.174504124,1.004999748,15.15200233,13.7851922,7425,0,208.8732644,135.6920345,64.96381185,0.007406476,0.004811529,0.833984375,,,
16.37243,1563,,,,-0.052734375,0.181640625,-0.962890625,0.170595182,0.980948705,15.16699982,13.14969415,7345,0,199.4414088,131.2239269,65.79572804,0.00747538,0.004918481,0.822265625,27.4375,,
16.407335,1519,,,,-0.0390625,-0.009765625,-1.0078125,0.164586046,0.959570737,15.18582058,12.47020597,7253,0,189.3703105,125.0017832,66.00917686,0.007676456,0.005067166,0.80859375,,,
16.440695,1494,,,,-0.03125,0.044921875,-1.09765625,0.157930644,0.934471184,15.20066833,11.76582403,7156,0,178.8483887,118.3449153,66.17052363,0.007896167,0.005224935,0.794921875,,,
16.480735,1469,,,,-0.0625,-0.125,-0.865234375,0.152388252,0.910422672,15.24727249,10.17794771,7053,0,155.1859421,112.557543,72.53075983,0.008088509,0.005866657,0.7890625,,,
16.51533,1450,,,,0.0859375,-0.111328125,-1.04296875,0.13753466,0.875420625,15.27569485,8.486514756,6844,0,129.6374097,98.5781462,76.04143466,0.008880474,0.00675284,0.767578125,,,
16.552645,1443,,,,0.0078125,-0.12109375,-1.025390625,0.119023247,0.826435162,15.3000021,7.502166458,6636,0,114.7831626,82.71610613,72.06292656,0.009991224,0.007199969,0.75,,,
16.588275,1431,,,,-0.04296875,-0.02734375,-0.96875,0.109323547,0.77531364,15.33433437,6.111933895,6418,0,93.72243802,73.4724122,78.3936203,0.010552446,0.008272444,0.728515625,,,
16.62151,1425,,,,-0.046875,0.080078125,-1.0078125,0.093310397,0.712659249,15.32966709,6.005732724,6180,0,92.06588329,60.38734805,65.59145026,0.011801466,0.007740753,0.71484375,,,
16.653375,1418,,,,0.05078125,0.1640625,-0.9375,0.094269355,0.673614398,15.33272743,5.97029514,6003,0,91.54090807,59.26422296,64.74069813,0.011366291,0.007358616,0.693359375,,,
16.68941,1399,,,,0.017578125,0.01953125,-1.01171875,0.095356801,0.635839845,15.3360014,5.801793763,5876,0,88.97631724,58.67384839,65.94321973,0.010836853,0.00714617,0.67578125,,,
16.729895,1381,,,,0.0078125,0,-0.94921875,0.095161303,0.6080321,15.3409996,5.692418763,5774,0,87.32739398,57.54102564,65.89115169,0.010566932,0.006962673,0.662109375,,,
16.767145,1362,,,,0.0390625,0.05859375,-1.048828125,0.093015536,0.585223722,15.35046291,5.124885746,5665,0,78.66936859,55.18244548,70.14476724,0.010605252,0.007439029,0.642578125,,,
16.804525,1330,,,,-0.0859375,0.146484375,-1.087890625,0.087331851,0.556333033,15.36900234,4.376094052,5530,0,67.25619973,50.57086224,75.19137633,0.011001059,0.008271848,0.623046875,,,
16.848245,1311,,,,0,-0.03125,-0.978515625,0.078411904,0.526705085,15.38369274,3.869627186,5425,0,59.52915566,44.54600368,74.83056527,0.011823846,0.008847851,0.60546875,,,
16.8897,1286,,,,-0.046875,0.041015625,-1.025390625,0.068783898,0.498053453,15.40228558,3.064768025,5235,0,47.20443234,37.70470448,79.87534775,0.013209319,0.010550989,0.583984375,,,
16.934895,1255,,,,-0.005859375,0,-0.9765625,0.053308064,0.454766604,15.41542816,2.352923819,5139,0,36.2713281,28.68675454,79.08934147,0.015852843,0.012537909,0.560546875,,,
16.97924,1230,,,,0.046875,0.21484375,-1.0234375,0.043403615,0.411920537,15.42657185,1.964740225,4892,0,30.30920624,22.2373613,73.36833938,0.018523805,0.013590608,0.548828125,,,
17.01327,1204,,,,-0.01953125,-0.01171875,-0.955078125,0.035889595,0.368419755,15.44026852,1.299515077,4500,0,20.06486173,16.91195692,84.28643641,0.021784573,0.01836144,0.53515625,,,
17.050295,1186,,,,-0.04296875,0.056640625,-1.041015625,0.025309722,0.332479411,15.44291019,1.256161639,4231,0,19.39879137,11.2136678,57.80601268,0.029649479,0.017139182,0.521484375,,,
17.097015,1154,,,,-0.04296875,0.1875,-0.98828125,0.025347339,0.297218548,15.45900249,0.491816559,4198,0,7.602993412,11.14423765,146.5769736,0.026670155,0.039092306,0.51171875,,,
17.131005,1123,,,,-0.037109375,0.01953125,-1.078125,0.003306024,0.256476974,15.46025181,0.373815247,3768,0,5.779277847,1.304472399,22.57154671,0,0.044378723,0.5,,,
17.165225,1091,,,,-0.04296875,0.1015625,-1.04296875,-0.001220462,0.219368617,15.52109146,-0.047549277,3460,0,0.73801667,0.442226915,59.92099276,0,0,0.494140625,,,
17.203715,1000,,,,-0.080078125,-0.044921875,-1.017578125,-0.009064159,0.183762104,15.58545589,-0.181604675,3162,0,2.830391652,3.000960217,106.0263238,0.061234435,0.064924621,0.484375,,Cutoff: currentBurst (val=-0.18160467494279145, limit=-0.1)
17.24075,1000,,,,0.025390625,0.037109375,-0.990234375,-0.021651822,0.150039307,15.90545368,-0.235759503,2923,0,3.749861857,6.628227814,176.7592532,0.022636414,0.040011956,0.47265625,,,
17.27475,1000,,,,-0.0703125,-0.271484375,-0.916015625,-0.028894683,0.116875036,16.35927391,-0.289470456,2586,0,4.735526471,7.825105057,165.2425576,0.014935906,0.024680474,0.46484375,27.6875,,
17.30872,1000,,,,-0.080078125,0.134765625,-0.953125,-0.059287741,0.091663169,16.93955612,-0.276548258,2103,0,4.684604736,13.05757097,278.7336756,0.007019925,0.019566895,0.466796875,,,
17.34554,1000,,,,-0.0078125,-0.009765625,-0.99609375,-0.088000605,0.052758306,17.11381912,-0.156746722,1809,0,2.682535044,16.66819749,621.3599159,0.003165208,0.019667331,0.4609375,,,
17.379745,1000,,,,0,-0.130859375,-0.791015625,-0.053734986,0.027862677,17.0720005,-0.08313462,1728,0,1.419274281,9.721857339,684.9879174,0.002865983,0.019631637,0.4609375,,,
17.416315,1000,,,,-0.017578125,0.0390625,-0.98046875,-0.032517019,0.015753325,16.86766624,-0.040816913,1713,0,0.68848607,5.832940818,847.2126116,0.002700752,0.022881109,0.451171875,,,
17.45292,1000,,,,-0.0078125,0.017578125,-0.994140625,-0.022637007,0.010596754,16.57866669,-0.022099468,1709,0,0.366379711,4.050374256,1105.512704,0.002616241,0.028922872,0.4375,,,
17.485805,1000,,,,-0.03515625,0.0390625,-0.9921875,-0.015984125,0.007202579,16.26033401,-0.009078634,1707,0,0.14762162,2.858077373,1936.083198,0.002520078,0.048790815,0.421875,,,
17.517295,1000,,,,-0.04296875,0.0546875,-1.001953125,-0.01329723,0.004880203,15.96360207,-0.005823425,1707,0,0.092962838,2.377304808,2557.263577,0.00205283,0.052496273,0.40625,,,
17.55096,1000,,,,-0.01953125,0.033203125,-1.001953125,-0.012203947,0.003159425,15.67527199,-0.003160073,1707,0,0.049535009,2.181785375,4404.532085,0.001448092,0.063781658,0.39453125,,,
17.58644,1000,,,,0,0.0078125,-1.00390625,-0.011439343,0.000900232,15.47018337,0.004829984,1707,0,0.074720742,2.045081975,2736.966907,0.000440193,0.012047947,0.380859375,,,
17.621465,1000,,,,0,0.029296875,-1.017578125,-0.010355236,0.000506111,15.4713335,-0.006637228,1707,0,0.102686762,1.851266886,1802.829149,0.000273386,0.004928688,0.3671875,,,
17.653645,1000,,,,-0.0390625,0.021484375,-0.998046875,-0.009899693,-4.38001E-05,15.47200108,0.004829984,1707,0,0.074729521,1.7698262,2368.309297,2.47483E-05,0.000586116,0.35546875,,,
17.687535,1000,,,,-0.01953125,0.037109375,-1.005859375,-0.009363202,-0.000653987,15.47018147,0.0039422,1707,0,0.06098655,1.67391449,2744.727293,0.000390693,0.010723462,0.34375,,,
17.72195,1000,,,,-0.0078125,0.009765625,-0.990234375,-0.008475279,-0.001838152,15.47091007,0.010156689,1707,0,0.157133216,1.515175322,964.2616391,0.001213161,0.01169805,0.33203125,,,
17.75339,1000,,,,-0.025390625,0.03515625,-1.0234375,-0.007737729,-0.002161552,15.47163677,0.011932257,1707,0,0.184611543,1.383319075,749.3134228,0.001562584,0.011708649,0.3203125,,,
17.78641,1000,,,,-0.01953125,0.0234375,-0.984375,-0.007114377,-0.001908873,15.47163677,0.015483393,1707,0,0.239553437,1.27187895,530.9374668,0.001500829,0.007968465,0.310546875,,,
17.82326,1000,,,,-0.025390625,0.033203125,-1.01171875,-0.006772911,-0.002261347,15.47280121,0.016637513,1130,0,0.257428924,0.801315394,311.2763634,0.002822044,0.008784355,0.30078125,,,
17.854595,1000,,,,-0.025390625,0.0390625,-1.005859375,-0.006044919,-0.00245087,15.4726162,0.012205421,0,0,0.188849797,0,0,0,0,0.29296875,,,
17.891795,1000,,,,0,0.01953125,-1.005859375,-0.005700534,-0.003290072,15.47309208,0.011932257,0,0,0.184628909,0,0,0,0,0.283203125,,,
17.932275,1000,,,,-0.03125,0.05078125,-1.001953125,-0.005495892,-0.003277877,15.47100067,0.008825013,0,0,0.136531775,0,0,0,0,0.275390625,,,
17.970145,1000,,,,-0.0234375,0.037109375,-1.021484375,-0.005415808,-0.003753836,15.46914387,0.009522557,0,0,0.147305809,0,0,0,0,0.267578125,,,
18.010965,1000,,,,-0.015625,0.029296875,-1.015625,-0.004649857,-0.003863673,15.47000122,0.010452617,0,0,0.161701995,0,0,0,0,0.2578125,,,
18.05272,1000,,,,-0.013671875,0.0234375,-1.0078125,-0.004810456,-0.003282911,15.47171497,0.008825013,0,0,0.136538079,0,0,0,0,0.25,,,
18.08491,1000,,,,-0.03125,0.044921875,-1.0234375,-0.004186969,-0.003778065,15.47200012,0.005895325,0,0,0.09121247,0,0,0,0,0.2421875,,,
18.11787,1000,,,,-0.009765625,0.025390625,-1.005859375,-0.002981301,-0.003863673,15.47022343,-0.007993563,0,0,0.123662206,0,0,0,0,0.236328125,,,
18.15286,1000,,,,-0.025390625,0.029296875,-0.98828125,-0.003118599,-0.004370511,15.47400093,0.004918763,0,0,0.076112936,0,0,0,0,0.23046875,,,
18.184215,1000,,,,-0.017578125,0.01953125,-1.0078125,-0.003622953,-0.004483201,15.47160053,0.0117547,0,0,0.181864024,0,0,0,0,0.22265625,28,,
18.219065,1000,,,,-0.025390625,0.04296875,-1.013671875,-0.001180608,-0.003967049,15.47333431,0.0039422,0,0,0.060998979,0,0,0,0,0.216796875,,,
18.250095,1000,,,,0,0.00390625,-1.001953125,-0.005012902,-0.003859366,15.46933365,0.00801121,0,0,0.123928085,0,0,0,0,0.2109375,,,
18.282635,1000,,,,-0.009765625,0.015625,-1,-0.001333203,-0.004086227,15.46981812,0.0039422,0,0,0.060985118,0,0,0,0,0.205078125,,,
18.31381,1000,,,,0,0.017578125,-1.009765625,0.000117374,-0.003911054,15.47000122,0.001012513,0,0,0.01566357,0,0,0,0,0.19921875,,,
18.34426,1000,,,,-0.009765625,0.0234375,-1.001953125,-0.010505765,-0.003939778,15.47163677,0.002166632,0,0,0.033521339,0,0,0,0,0.193359375,,,
18.379425,1000,,,,-0.009765625,0.021484375,-1.005859375,-0.008393826,-0.004346094,15.47000122,-0.008753112,0,0,0.13541066,0,0,0,0,0.189453125,,,
18.41103,1000,,,,-0.017578125,0.02734375,-1.017578125,0.003182347,-0.003561433,15.47366714,0.001500794,0,0,0.023222784,0,0,0,0,0.18359375,,,
18.44233,1000,,,,-0.0078125,0.021484375,-0.9921875,0.0072171,-0.003496473,15.47239971,0.004918763,0,0,0.07610506,0,0,0,0,0.1796875,,,
18.473255,1000,,,,-0.01953125,0.03125,-1.001953125,-0.006837007,-0.003917515,15.47163677,0.001278848,0,0,0.019785864,0,0,0,0,0.173828125,,,
18.50999,1000,,,,-0.009765625,0.0234375,-1.005859375,-0.003373662,-0.004065041,15.46920013,-0.005823425,0,0,0.090083726,0,0,0,0,0.171875,,,
18.542625,1000,,,,-0.015625,0.025390625,-1.01171875,0.002679289,-0.003652614,15.47300053,0.003128398,0,0,0.048405708,0,0,0,0,0.166015625,,,
18.57298,1000,,,,0,0.015625,-1.00390625,-0.00178558,-0.003511199,15.47100067,0.008825013,0,0,0.136531775,0,0,0,0,0.162109375,,,
18.61404,1000,,,,-0.0078125,0.01953125,-0.998046875,-0.002527699,-0.003837829,15.4711113,-0.000398078,0,0,0,0,0,0,0,0.158203125,,,
18.646685,1000,,,,0,0.01171875,-1.00390625,-0.000245095,-0.003706994,15.47253323,0.00784845,0,0,0.121435404,0,0,0,0,0.154296875,,,
18.67771,1000,,,,0,0.01171875,-1,-0.001480589,-0.004117805,15.47280121,0.008825013,0,0,0.136547665,0,0,0,0,0.1484375,,,
18.71232,1000,,,,0,0.013671875,-1.00390625,-0.000940806,-0.004171647,15.47163773,0.0039422,0,0,0.060992291,0,0,0,0,0.14453125,,,
18.743615,1000,,,,0,0.013671875,-1,-0.00087098,-0.0038644,15.47033405,-0.005009622,0,0,0.07750053,0,0,0,0,0.142578125,,,
18.774125,1000,,,,0,0.01171875,-1.001953125,-0.00140971,-0.004069348,15.46880054,0.008825013,0,0,0.136512359,0,0,0,0,0.138671875,,,
18.80522,1000,,,,0,0.01171875,-1,-0.000940891,-0.004514807,15.46960163,-0.000940612,0,0,0.0145509,0,0,0,0,0.134765625,,,
18.8412,1000,,,,0,0.01171875,-1.025390625,-0.00094231,-0.00444947,15.46836472,0.003054416,0,0,0.047246819,0,0,0,0,0.1328125,,,
18.87601,1000,,,,0,0.01171875,-1,-0.000951078,-0.004393474,15.47166729,0.008825013,0,0,0.136537658,0,0,0,0,0.12890625,,,
18.90948,1000,,,,0,0.013671875,-1.0078125,-0.000813111,-0.003960588,15.46966839,0.003128398,0,0,0.048395284,0,0,0,0,0.126953125,,,
18.946305,1000,,,,0,0.01171875,-0.998046875,-0.000785868,-0.004295833,15.46945572,0.0039422,0,0,0.060983689,0,0,0,0,0.123046875,,,
18.98568,1000,,,,0,0.013671875,-0.99609375,-0.000782258,-0.004303747,15.4713335,0.005569805,0,0,0.086172304,0,0,0,0,0.12109375,,,
19.020435,1000,,,,0,0.013671875,-1.009765625,-0.000849744,-0.003745222,15.46953869,0.004693402,0,0,0.072604765,0,0,0,0,0.119140625,,,
