Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message,
2.947455,1016,,,,-0.0078125,0.025390625,-0.99609375,0.007378721,0.003180073,15.471735,0.046259907,0,0,0.715721025,0,0,0,0,0.078125,,,
3.00029,1016,,,,0,0.015625,-1.009765625,0.005831959,0.002597319,15.47066784,0.044632304,0,0,0.690491544,0,0,0,0,0.078125,,,
3.03061,1016,,,,-0.009765625,0.029296875,-1.001953125,0.004568678,0.00290602,15.47576332,0.03898356,0,0,0.603300352,0,0,0,0,0.078125,,,
3.061055,1016,,,,-0.009765625,0.048828125,-1.017578125,0.003572974,0.003537043,15.47091007,0.042116917,0,0,0.651587033,0,0,0,0,0.080078125,,,
3.091365,1022,,,,-0.01953125,0.037109375,-0.990234375,0.002990119,0.003166613,15.47400093,0.028356263,0,0,0.438784833,0,0,0,0,0.080078125,,,
3.12384,1022,,,,-0.009765625,0.033203125,-1.0078125,0.002433085,0.004837856,15.47360039,0.026403138,0,0,0.4085516,0,0,0,0,0.080078125,,,
3.15752,1022,,,,0,0.017578125,-0.98828125,0.000700019,0.00338844,15.47345543,0.021697882,0,0,0.335741205,0,0,0,0,0.08203125,,,
3.187755,1022,,,,0.0078125,0.009765625,-1.00390625,-0.001422521,0.004488236,15.47200012,0.022585666,0,0,0.349445425,0,0,0,0,0.080078125,,,
3.21723,1022,,,,-0.009765625,0.025390625,-1.01953125,-0.000236927,0.003028778,15.47040081,0.017614075,0,0,0.272496801,0,0,0,0,0.080078125,,,
3.248615,1022,,,,-0.01953125,0.037109375,-1.001953125,-0.000224488,0.003529505,15.47440052,0.022496888,0,0,0.348125849,0,0,0,0,0.080078125,,,
3.2775,1022,,,,-0.009765625,0.033203125,-0.998046875,-5.0935E-05,0.003240564,15.47280121,0.03128595,0,0,0.484081286,0,0,0,0,0.08203125,,,
3.3085,1022,,,,-0.01953125,0.025390625,-1.005859375,-4.42435E-06,0.003397055,15.47319984,0.0195672,0,0,0.302767197,0,0,0,0,0.08203125,,,
3.34082,1022,,,,-0.009765625,0.013671875,-0.984375,-2.29308E-05,0.002533436,15.47381687,0.026136803,0,0,0.404436097,0,0,0,0,0.08203125,,,
3.370715,1022,,,,-0.0078125,0.02734375,-1.00390625,-3.95318E-05,0.003310908,15.4732008,0.0195672,0,0,0.302767216,0,0,0,0,0.08203125,,,
3.40009,1022,,,,-0.01953125,0.0390625,-1.001953125,0.000287989,0.002525548,15.47399902,0.0273797,0,0,0.423673452,0,0,0,0,0.083984375,,,
3.42924,1022,,,,-0.01953125,0.03125,-1.005859375,0.000189221,0.003487509,15.47599983,0.029332825,0,0,0.453954796,0,0,0,0,0.083984375,,,
3.46347,1022,,,,0.009765625,0.01953125,-1.001953125,-7.86152E-06,0.002264228,15.47066784,0.026728658,0,0,0.413510191,0,0,0,0,0.083984375,,,
3.492845,1022,,,,-0.0078125,0.0234375,-1.00390625,0.000129402,0.003222608,15.47333431,0.021845846,0,0,0.338028072,0,0,0,0,0.083984375,,,
3.522205,1022,,,,-0.01953125,0.03515625,-1.017578125,0.000383899,0.002600199,15.47559929,0.030309388,0,0,0.469055937,0,0,0,0,0.083984375,,,
3.55347,1028,,,,0,0.021484375,-1.001953125,0.000527922,0.003199995,15.47200108,0.022252747,0,0,0.344294524,0,0,0,0,0.083984375,,,
3.58605,1035,,,,0,0.0234375,-1.005859375,0.000167342,0.002299763,15.47022343,0.027813728,0,0,0.430284587,0,0,0,0,0.083984375,24.1875,,
3.619905,1047,,,,-0.0078125,0.02734375,-1.005859375,0.000286758,0.002542777,15.47240162,0.0351922,0,0,0.544507853,0,0,0,0,0.08203125,,,
3.652425,1053,,,,-0.0078125,0.02734375,-1.01171875,0.001379902,0.0028651,15.47309208,0.044780268,0,0,0.692889216,0,0,0,0,0.08203125,,,
3.68564,1053,,,,-0.0078125,0.015625,-1.001953125,0.003530244,0.003976391,15.47000122,0.108434388,0,0,1.677480108,0,0,0,0,0.08203125,,,
3.71748,1053,,,,-0.03125,0.052734375,-1.009765625,0.009212677,0.003294406,15.46900177,0.122757302,0,0,1.898932918,0,0,0,0,0.083984375,,,
3.74641,1053,,,,-0.009765625,0.025390625,-1.009765625,0.013923328,0.00488451,15.4708004,0.134801575,0,0,2.085488261,0,0,0,0,0.083984375,,,
3.778175,1053,,,,-0.009765625,0.033203125,-0.990234375,0.014626999,0.005481802,15.4727993,0.112340638,0,0,1.738224138,0,0,0,0,0.083984375,,,
3.81365,1053,,,,-0.025390625,0.037109375,-0.9921875,0.01149389,0.008832903,15.47079945,0.094762513,0,0,1.466051827,0,0,0,0,0.0859375,,,
3.84654,1060,,,,-0.0078125,0.041015625,-1.00390625,0.009154886,0.007454558,15.47166729,0.080439598,0,0,1.244534703,0,0,0,0,0.0859375,,,
3.87994,1060,,,,-0.0078125,0.017578125,-1.0078125,0.007417118,0.008465353,15.47090816,0.072301575,0,0,1.118571028,0,0,0,0,0.087890625,,,
3.91177,1060,,,,0.0078125,0.01953125,-1.0078125,0.006039365,0.010752544,15.47054672,0.0820672,0,0,1.269624453,0,0,0,0,0.0859375,,,
3.955105,1066,,,,-0.009765625,0.01171875,-0.998046875,0.006002991,0.009863431,15.47054672,0.113139645,0,0,1.750332168,0,0,0,0,0.0859375,,,
3.99327,1079,,,,-0.005859375,0.0390625,-1.01953125,0.008788819,0.008821058,15.47093296,0.100947411,0,0,1.561750626,0,0,0,0,0.087890625,,,
4.034225,1085,,,,-0.0234375,0.0390625,-1.01171875,0.007395436,0.00825214,15.47100067,0.114619286,0,0,1.773275049,0,0,0,0,0.087890625,,,
4.076815,1085,,,,-0.0078125,0.009765625,-0.984375,0.008807694,0.009438809,15.47171593,0.174491861,1,0,2.699688505,0.001264992,0.046856946,0,0.003496259,0.08984375,,,
4.11186,1085,,,,0,0.03515625,-1.001953125,0.013304248,0.012170355,15.46828747,0.229249113,683,0,3.546091187,0.950927535,26.81621778,0.012798404,0.003432048,0.08984375,,,
4.14583,1091,,,,-0.017578125,0.025390625,-1.001953125,0.016299469,0.015985948,15.47309208,0.220117622,918,0,3.405900235,1.566541771,45.99494005,0.01020461,0.004693604,0.091796875,,,
4.17611,1091,,,,-0.017578125,0.060546875,-1.013671875,0.015079912,0.019533032,15.47033405,0.180537247,1032,0,2.792971523,1.630457157,58.37714935,0.011980095,0.006993638,0.091796875,,,
4.21064,1091,,,,0.0234375,-0.0625,-0.958984375,0.013072248,0.020735127,15.46720123,0.154332825,1093,0,2.387096862,1.495950883,62.66821035,0.013860834,0.008686337,0.09375,,,
4.2409,1091,,,,-0.025390625,0.001953125,-0.970703125,0.011818365,0.02086327,15.47091007,0.204581403,1139,0,3.165060492,1.409449615,44.53152219,0.014802423,0.006591744,0.09375,,,
4.27363,1091,,,,0,0.041015625,-1,0.01357008,0.021670894,15.4708004,0.185582825,1179,0,2.871114844,1.675862023,58.36973142,0.012931192,0.007547902,0.095703125,,,
4.30988,1097,,,,-0.0078125,0.03515625,-1.009765625,0.012161332,0.023243068,15.47127342,0.169957825,1214,0,2.629463982,1.545871103,58.79035094,0.01503558,0.00883947,0.095703125,,,
4.34095,1097,,,,-0.017578125,0.060546875,-0.984375,0.010690014,0.025937302,15.47033405,0.156936997,1248,0,2.427867764,1.39728779,57.55205498,0.018562605,0.010683161,0.09765625,,,
4.37225,1104,,,,-0.009765625,0.021484375,-1.0078125,0.009623165,0.026154822,15.46840191,0.166051575,1271,0,2.568552501,1.281228143,49.88132977,0.020413868,0.010182709,0.09765625,,,
4.40367,1104,,,,-0.03125,0.044921875,-0.97265625,0.009150989,0.026148361,15.46836567,0.196591341,1290,0,3.04094675,1.23647426,40.66083235,0.021147517,0.008598757,0.099609375,,,
4.443725,1104,,,,-0.0078125,0.037109375,-1.0078125,0.011451782,0.027875599,15.47200203,0.220956096,1308,0,3.418633159,1.568502371,45.88097926,0.017772112,0.008154019,0.099609375,,,
4.47565,1110,,,,-0.0234375,0.021484375,-0.98046875,0.012186428,0.029293249,15.46966839,0.244827622,1340,0,3.78740212,1.710119548,45.15283812,0.017129357,0.007734391,0.1015625,,,
4.50762,1123,,,,-0.01953125,0.068359375,-1.017578125,0.013863634,0.030831503,15.46950054,0.224889466,1376,0,3.478927711,1.997847802,57.42711456,0.015432358,0.008862358,0.1015625,24.1875,,
4.539675,1129,,,,0,0.076171875,-1.0234375,0.013121108,0.03243706,15.46691036,0.244087794,1407,0,3.775284029,1.933460255,51.2136369,0.016776688,0.008591952,0.103515625,,,
4.58073,1129,,,,0.01953125,0.017578125,-0.986328125,0.013195662,0.032934556,15.46560192,0.288121888,1431,0,4.455978418,1.977818722,44.38573388,0.016651959,0.007391094,0.103515625,,,
4.61347,1129,,,,-0.033203125,0.041015625,-0.9921875,0.016851631,0.037258386,15.46277237,0.401703605,1479,0,6.211451397,2.609338665,42.00851778,0.014278862,0.005998338,0.10546875,,,
4.647215,1129,,,,-0.017578125,0.01953125,-0.984375,0.021906442,0.038859286,15.46363831,0.367489793,1550,0,5.682729246,3.556490488,62.58419738,0.010926301,0.006838138,0.107421875,,,
4.680425,1129,,,,-0.01953125,0.021484375,-0.9921875,0.020828097,0.040374738,15.46654701,0.367489793,1612,0,5.683798166,3.515737298,61.85542123,0.011484003,0.007103479,0.107421875,,,
4.70996,1129,,,,-0.0078125,0.03125,-0.998046875,0.018701528,0.042207506,15.46618271,0.3328662,1664,0,5.148169472,3.259192391,63.30779142,0.012950296,0.008198546,0.107421875,,,
4.74037,1135,,,,0,-0.005859375,-1.001953125,0.01715261,0.0435112,15.46480274,0.310582825,1699,0,4.803102125,3.05224863,63.54744394,0.014255457,0.009058979,0.109375,,,
4.77329,1135,,,,-0.03125,0.015625,-1.01171875,0.015914787,0.045068299,15.46440125,0.302770325,1723,0,4.682161792,2.871632158,61.33133124,0.015694315,0.009625532,0.109375,,,
4.807805,1135,,,,-0.017578125,0.03515625,-1.001953125,0.015032768,0.045868385,15.46440315,0.3633172,1741,0,5.618483654,2.740692933,48.7799396,0.016736054,0.008163837,0.109375,,,
4.839165,1135,,,,0,0.04296875,-1.013671875,0.016151749,0.04831387,15.4630022,0.357946106,1769,0,5.534921431,2.992434269,54.06462054,0.016145341,0.008728917,0.109375,,,
4.870725,1135,,,,-0.03515625,0.03515625,-0.99609375,0.017414083,0.051636974,15.46400166,0.336950013,1795,0,5.210595552,3.272727249,62.80908231,0.015777964,0.009909995,0.109375,,,
4.90422,1148,,,,-0.01953125,0.06640625,-1.013671875,0.016533284,0.05417399,15.46509171,0.3328662,1814,0,5.147806314,3.14067783,61.01002327,0.01724914,0.010523704,0.111328125,,,
4.942245,1148,,,,0.0078125,0.0078125,-1.001953125,0.015497249,0.057152507,15.46400166,0.325763919,1829,0,5.03761379,2.968608739,58.92886717,0.019252287,0.011345155,0.111328125,,,
4.977165,1154,,,,-0.0078125,0.037109375,-1,0.015110109,0.056608357,15.46246338,0.449404934,1844,0,6.948907328,2.918499836,41.9994065,0.019396389,0.008146368,0.109375,,,
5.014,1154,,,,-0.0078125,0.03125,-0.990234375,0.020068525,0.057930707,15.46581936,0.430966356,1876,0,6.66524781,3.942360026,59.14798876,0.014694423,0.008691456,0.109375,,,
5.053865,1160,,,,0.0078125,0.033203125,-0.998046875,0.020607061,0.061039871,15.46066761,0.4726922,1907,0,7.308136987,4.115689839,56.3165393,0.014831018,0.008352316,0.109375,,,
5.096075,1160,,,,-0.0078125,0.033203125,-0.9765625,0.02127727,0.063914285,15.46123219,0.471941003,1949,0,7.296789421,4.34158598,59.49994894,0.014721414,0.008759234,0.111328125,,,
5.1333,1167,,,,-0.041015625,0.048828125,-1.00390625,0.021020398,0.067307033,15.46285915,0.495711186,1990,0,7.665112251,4.379580825,57.13655171,0.015368373,0.008780959,0.111328125,,,
5.163535,1167,,,,-0.025390625,0.01171875,-0.990234375,0.02165053,0.068716956,15.46092606,0.495979467,2039,0,7.668301858,4.62235651,60.27875005,0.014866217,0.00896117,0.11328125,,,
5.194195,1173,,,,0.01953125,0.0078125,-0.998046875,0.021764371,0.070706941,15.45822334,0.513924846,2072,0,7.944365044,4.722859654,59.44917722,0.014971214,0.008900263,0.115234375,,,
5.22637,1179,,,,-0.009765625,0.025390625,-1.00390625,0.022266702,0.073411593,15.45891094,0.563246199,2100,0,8.707172829,4.896979381,56.2407509,0.014991199,0.008431163,0.115234375,,,
5.25996,1179,,,,0.0078125,-0.005859375,-0.99609375,0.02374028,0.075409117,15.45880127,0.595250794,2134,0,9.201863727,5.306383164,57.66639587,0.01421102,0.008194983,0.1171875,,,
