Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),19DA Temp (ºC),App message,
1.213465,1000,,,,0,0.017578125,-1.00390625,-0.000313578,0.000607333,15.45920086,0.009801575,0,0,0.151524518,0,0,0,0,0.07421875,,,
1.249975,1000,,,,0,0.01953125,-0.998046875,-0.000192185,0.000824126,15.45833302,0.001500794,0,0,0.02319977,0,0,0,0,0.07421875,,,
1.283815,1000,,,,0,0.01953125,-1.00390625,2.54645E-05,0.000267054,15.45733356,0.009638815,0,0,0.148990375,0,0,0,0,0.07421875,,,
1.314455,1000,,,,0,0.017578125,-1.001953125,-7.6022E-05,0.000384079,15.45933437,0.000686992,0,0,0.01062044,0,0,0,0,0.07421875,,,
1.35028,1000,,,,0,0.015625,-1.0078125,-0.000239227,6.24563E-05,15.45919991,0.0039422,0,0,0.060943259,0,0,0,0,0.07421875,,,
1.38326,1000,,,,0,0.01953125,-1.0078125,-9.31283E-05,0.000335972,15.45900059,0.008825013,0,0,0.136425874,0,0,0,0,0.07421875,,,
1.42313,1035,,,,0,0.015625,-1.015625,-3.74415E-05,0.000251252,15.45854568,-0.000496721,0,0,0,0,0,0,0,0.072265625,,,
1.455085,1035,,,,0,0.017578125,-0.994140625,-4.6173E-05,0.000421391,15.45722961,0.009200614,0,0,0.142215996,0,0,0,0,0.072265625,,,
1.490555,1035,,,,0,0.015625,-1.013671875,-5.61746E-05,0.000394847,15.45745468,0.007493336,0,0,0.115827906,0,0,0,0,0.072265625,,,
1.522355,1035,,,,0,0.017578125,-0.990234375,-8.42721E-05,0.000768131,15.45722961,-0.005823425,0,0,0.090014016,0,0,0,0,0.072265625,,,
1.55798,1035,,,,0,0.015625,-1.015625,-0.000137631,0.000537339,15.45639992,0.006871888,0,0,0.106214642,0,0,0,0,0.072265625,,,
1.595005,1035,,,,0,0.01953125,-0.99609375,-0.000277923,0.000362542,15.45733166,0.030390768,0,0,0.469760186,0,0,0,0,0.072265625,,,
1.627355,1035,,,,-0.0078125,0.033203125,-1.0234375,-1.22678E-05,0.000759517,15.45107651,0.349119493,0,0,5.394271995,0,0,0,0,0.07421875,,,
1.66176,1035,,,,-0.017578125,0.033203125,-1.01171875,0.017315832,0.001316616,15.45490932,0.234322169,0,0,3.621427874,0,0,0,0,0.07421875,,,
1.69721,1035,,,,-0.017578125,0.029296875,-0.974609375,0.037953294,0.001075755,15.45563602,0.190820747,0,0,2.949256014,0,0,0,0,0.078125,,,
1.756345,1035,,,,-0.025390625,0.04296875,-1.015625,0.024465294,-0.001182362,15.45800018,0.122757302,0,0,1.897582393,0,0,0,0,0.080078125,,,
1.79516,1035,,,,-0.0234375,0.03515625,-1.001953125,0.012622141,-0.003758144,15.45759869,0.090856263,0,0,1.404419645,0,0,0,0,0.08203125,,,
1.837845,1041,,,,-0.017578125,0.03515625,-1.0234375,0.008149197,-0.005043154,15.45784569,0.064789557,0,0,1.001506974,0,0,0,0,0.0859375,,,
1.871605,1047,,,,-0.01953125,0.03125,-1.00390625,0.005533906,-0.005756744,15.45685577,0.072301575,0,0,1.117555018,0,0,0,0,0.087890625,,,
1.907425,1053,,,,-0.025390625,0.048828125,-1.01953125,0.004671722,-0.005752436,15.45840168,0.084996888,0,0,1.313916029,0,0,0,0,0.08984375,,,
1.94244,1060,,,,-0.0078125,0.03125,-1.01171875,0.0062137,-0.005763932,15.45818233,0.137997598,0,0,2.133192039,0,0,0,0,0.091796875,26.375,,
1.977195,1066,,,,-0.017578125,0.03125,-1.013671875,0.008183466,-0.006958488,15.4571991,0.157262513,0,0,2.430837967,0,0,0,0,0.091796875,,,
2.01089,1072,,,,-0.025390625,0.0390625,-1,0.012432316,-0.008639773,15.45672607,0.230327138,0,0,3.560103477,0,0,0,0,0.09375,,,
2.0429,1079,,,,-0.017578125,0.0546875,-1.017578125,0.018102451,-0.009524929,15.45236301,0.231658825,0,0,3.579676256,0,0,0,0,0.095703125,,,
2.07901,1079,,,,-0.025390625,0.03515625,-0.990234375,0.019717409,-0.014569537,15.45418167,0.265394607,0,0,4.101456467,0,0,0,0,0.09765625,,,
2.111175,1079,,,,-0.03515625,0.1328125,-1.0859375,0.019696451,-0.015426695,15.45333195,0.362015107,3,0,5.594339615,0.007089681,0.12672955,2.175936261,0.002757554,0.1015625,,,
2.14162,1079,,,,-0.041015625,0.15625,-1.06640625,0.02395801,-0.019562457,15.45527554,0.2938037,203,0,4.540817142,0.508886858,11.20694452,0.038441662,0.004308136,0.115234375,,,
2.17205,1079,,,,0,0.046875,-1.0390625,0.019829448,-0.023373715,15.45560169,0.245153138,1020,0,3.788989248,2.118472907,55.91129372,0.011033285,0.006168852,0.12109375,,,
2.20611,1079,,,,-0.0078125,0,-0.96875,0.014878134,-0.024426857,15.45644474,0.239944809,1217,0,3.708693684,1.895770392,51.11693103,0.012884924,0.006586377,0.123046875,,,
2.241,1079,,,,-0.03125,0.0390625,-1.001953125,0.013985711,-0.030617941,15.45433331,0.236689591,1298,0,3.657879828,1.900365079,51.95263836,0.01611161,0.008370406,0.125,,,
2.27203,1079,,,,-0.015625,0.060546875,-1.005859375,0.011773122,-0.026118937,15.45563602,0.236985528,1346,0,3.662762064,1.659832608,45.31641912,0.015735886,0.00713094,0.130859375,,,
2.30769,1079,,,,-0.01953125,0.0625,-1.017578125,0.010007385,-0.027164163,15.45559978,0.244176575,1378,0,3.773895421,1.444415836,38.27387022,0.018806332,0.007197911,0.140625,,,
2.341435,1085,,,,-0.025390625,0,-1,0.012105968,-0.035903032,15.45533276,0.225296372,1409,0,3.482030393,1.786072491,51.29399485,0.020101666,0.010310947,0.140625,,,
2.3738,1085,,,,-0.0625,0,-1.009765625,0.009488507,-0.027388844,15.45454502,0.225444325,1436,0,3.484139475,1.427245288,40.9640687,0.019190005,0.007861007,0.140625,,,
2.40919,1085,,,,0.025390625,-0.009765625,-1.015625,0.009670018,-0.034700911,15.45439911,0.25784845,1458,0,3.984892857,1.476457604,37.05137522,0.023502815,0.008708116,0.142578125,,,
2.451525,1085,,,,-0.025390625,0.0234375,-1.01171875,0.010961016,-0.043029506,15.45333195,0.265986481,1472,0,4.110377382,1.689340126,41.09939233,0.025471192,0.010468505,0.142578125,,,
2.48885,1085,,,,-0.013671875,-0.025390625,-0.974609375,0.012223495,-0.036735585,15.45456982,0.257150912,1509,0,3.97415672,1.931179635,48.59344437,0.019022355,0.009243617,0.146484375,,,
2.527885,1085,,,,-0.017578125,0.04296875,-1.01953125,0.010829287,-0.020925726,15.45569038,0.257472851,1535,0,3.979420673,1.740567798,43.73922591,0.012022356,0.005258485,0.150390625,,,
2.57412,1085,,,,-0.0234375,-0.013671875,-0.98828125,0.010513544,-0.031971841,15.45499802,0.252965638,1553,0,3.909583427,1.709853359,43.73492448,0.018698587,0.008177813,0.15234375,,,
2.6125,1085,,,,-0.01171875,0.013671875,-1.025390625,0.009674153,-0.049368439,15.45413113,0.248408341,1577,0,3.838935074,1.597297651,41.60783186,0.030907476,0.012859931,0.158203125,,,
2.645005,1085,,,,0.0078125,0.01953125,-1.03515625,0.008685092,-0.072743231,15.45428371,0.252268099,1598,0,3.898622779,1.453701038,37.28755308,0.050040021,0.018658699,0.166015625,,,
2.675665,1085,,,,-0.03515625,0.06640625,-1.0234375,0.00796932,-0.076437841,15.45377922,0.249710434,1612,0,3.858969919,1.345103012,34.8565301,0.056826756,0.019807835,0.173828125,,,
2.707675,1085,,,,-0.01953125,0.1796875,-1.048828125,0.007582126,-0.071994132,15.45454788,0.2609557,1619,0,4.032952358,1.285788891,31.88207489,0.055992187,0.017851471,0.181640625,,,
2.741385,1085,,,,-0.017578125,0.099609375,-1.0390625,0.007268715,-0.065808433,15.4552002,0.275426575,1625,0,4.256772857,1.236653964,29.05144357,0.053214913,0.0154597,0.193359375,,,
2.772855,1085,,,,0,-0.021484375,-1.009765625,0.008296545,-0.05945044,15.45563602,0.229883247,1634,0,3.552991796,1.419322381,39.94724623,0.041886495,0.016732501,0.205078125,,,
2.806225,1091,,,,-0.04296875,-0.00390625,-1.00390625,0.007650349,-0.054662145,15.45688915,0.224753835,1642,0,3.473995119,1.315238901,37.85954948,0.041560621,0.015734664,0.216796875,,,
2.84092,1091,,,,0,-0.08203125,-0.95703125,0.00667549,-0.047518442,15.45640087,0.232946106,1643,0,3.6005084,1.148734268,31.90477956,0.041365913,0.013197703,0.228515625,,,
2.874255,1091,,,,-0.03125,0.03125,-1.009765625,0.00694694,-0.042847144,15.45422363,0.299623617,1644,0,4.630450383,1.196034553,25.82976717,0.035824337,0.009253343,0.240234375,26.375,,
2.909815,1097,,,,0.03125,0,-1.0234375,0.009616655,-0.040695634,15.45418167,0.292915919,1657,0,4.526775826,1.668352747,36.85521023,0.024392704,0.008989982,0.25390625,,,
2.94614,1104,,,,-0.015625,0.029296875,-1.009765625,0.010101567,-0.042549939,15.45345497,0.27427245,1670,0,4.238456961,1.766696014,41.6825281,0.024084471,0.010039016,0.263671875,,,
2.978345,1104,,,,-0.03515625,0.0546875,-1.017578125,0.009027065,-0.045061649,15.45466614,0.294469544,1688,0,4.550928487,1.595643573,35.06193467,0.028240423,0.009901639,0.271484375,,,
3.01089,1110,,,,-0.03515625,0.06640625,-0.98828125,0.00889564,-0.050953536,15.45018291,0.345295169,1704,0,5.334873528,1.587148652,29.7504457,0.032103821,0.00955103,0.2734375,,,
3.044025,1110,,,,-0.0625,0.17578125,-1.05078125,0.014317435,-0.055957197,15.45345497,0.354173013,1731,0,5.47319671,2.595987713,47.43092292,0.021555263,0.01022386,0.279296875,,,
3.08147,1110,,,,-0.0625,0.095703125,-0.990234375,0.014669795,-0.06005815,15.45040131,0.388219544,1764,0,5.998147747,2.709520612,45.17262206,0.0221656,0.010012783,0.28515625,,,
3.11655,1110,,,,-0.0078125,-0.013671875,-0.974609375,0.017573525,-0.059922092,15.44923019,0.389684388,1795,0,6.020323806,3.303478147,54.8721008,0.018139091,0.009953301,0.283203125,,,
3.15162,1123,,,,-0.015625,0.068359375,-1.01953125,0.018312811,-0.050954989,15.45127296,0.385245481,1836,0,5.95253308,3.520575363,59.14415453,0.014473483,0.008560219,0.279296875,,,
3.198185,1129,,,,-0.0078125,0.013671875,-1.015625,0.016024427,-0.047691435,15.45199966,0.388056793,1849,0,5.99625344,3.102654554,51.74321907,0.015371171,0.007953539,0.279296875,,,
3.24111,1148,,,,-0.005859375,0.0703125,-1.021484375,0.014550457,-0.051099446,15.44949913,0.4726922,1887,0,7.302857734,2.874691508,39.36392592,0.017775628,0.006997185,0.279296875,,,
3.280375,1148,,,,0.02734375,-0.06640625,-0.947265625,0.019036801,-0.041102677,15.4474287,0.552212306,1934,0,8.530260232,3.855311217,45.19570462,0.010661312,0.004818455,0.27734375,,,
3.324055,1154,,,,0,0.07421875,-1.009765625,0.022050953,-0.051159587,15.43933487,0.856806764,1988,0,13.22852654,4.589901187,34.69699496,0.01114612,0.003867369,0.275390625,,,
3.371835,1154,,,,-0.076171875,0.07421875,-1.0234375,0.034825742,-0.080615411,15.44399929,0.826858887,2039,0,12.77000806,7.435043747,58.22270208,0.010842628,0.006312871,0.28125,,,
3.406085,1154,,,,0.125,-0.171875,-0.7578125,0.03166808,-0.09028267,15.44075108,0.824559876,2250,0,12.73182379,7.461367729,58.6040763,0.012100016,0.007091103,0.294921875,,,
3.436615,1154,,,,-0.0546875,0.16796875,-1.041015625,0.030137763,-0.099441126,15.44181919,0.7625537,2362,0,11.77521636,7.455768089,63.31746151,0.013337476,0.008444951,0.306640625,,,
3.470945,1154,,,,0.05078125,-0.017578125,-0.990234375,0.026985929,-0.11340909,15.44560051,0.712926575,2423,0,11.01157907,6.84812066,62.19017832,0.016560615,0.010299076,0.314453125,,,
3.50158,1154,,,,-0.0703125,0.0078125,-0.990234375,0.026744871,-0.110898618,15.44109249,0.70395995,2463,0,10.8699107,6.897213243,63.45234502,0.016078757,0.010202349,0.3203125,,,
3.53253,1154,,,,-0.05078125,0.080078125,-0.990234375,0.023386317,-0.113884673,15.44472694,0.708398887,2487,0,10.94102738,6.091281886,55.67376514,0.018696339,0.010408956,0.326171875,,,
3.5678,1154,,,,0.0625,-0.005859375,-1.0078125,0.022823172,-0.115788889,15.44520092,0.680700013,2509,0,10.51354846,5.996444712,57.03540279,0.01930959,0.011013302,0.33203125,,,
3.60016,1160,,,,-0.09375,0.0234375,-1.017578125,0.021616955,-0.112987672,15.44472885,0.687979826,2525,0,10.62566187,5.714952554,53.78443834,0.019770535,0.010633471,0.33984375,,,
3.63129,1160,,,,0.072265625,0.05859375,-1.0390625,0.022251538,-0.108380985,15.44545555,0.683540949,2541,0,10.55760134,5.921474481,56.08730894,0.01830304,0.010265683,0.3515625,,,
3.66301,1160,,,,0.08203125,-0.09375,-1.005859375,0.021635897,-0.115305015,15.44560051,0.72659845,2552,0,11.22274939,5.78124168,51.5135951,0.01994468,0.010274222,0.359375,,,
3.697135,1160,,,,-0.16796875,0.134765625,-1.013671875,0.024143164,-0.114274109,15.44320107,0.7539422,2568,0,11.64328099,6.49257857,55.76244855,0.017600728,0.009814597,0.3671875,,,
3.73074,1160,,,,0.177734375,-0.138671875,-0.9921875,0.022628045,-0.111505251,15.44222355,0.744502076,2588,0,11.49676749,6.132994226,53.34537931,0.018181209,0.009698835,0.380859375,,,
3.76295,1160,,,,-0.01953125,0.025390625,-1.029296875,0.025021599,-0.118828409,15.44360065,0.7226922,2604,0,11.16096973,6.824429074,61.145485,0.017412212,0.010646782,0.392578125,26.375,,
3.795855,1160,,,,-0.09765625,0.08203125,-0.943359375,0.023186716,-0.121081141,15.44177914,0.742331931,2620,0,11.46292572,6.360582155,55.48829602,0.019036173,0.010562848,0.40625,,,
3.82786,1160,,,,0.025390625,-0.146484375,-0.89453125,0.024103364,-0.119550586,15.44440174,0.744176575,2629,0,11.49336199,6.634901698,57.72811909,0.018018441,0.010401707,0.419921875,,,
3.85851,1160,,,,-0.17578125,0.109375,-0.873046875,0.022471672,-0.122038445,15.44254684,0.720827826,2639,0,11.13141748,6.210298141,55.79072166,0.01965098,0.010963424,0.43359375,,,
3.89467,1160,,,,0.177734375,-0.0625,-1.04296875,0.021901926,-0.12730593,15.44480133,0.733434388,2645,0,11.3277484,6.066592214,53.55514615,0.020984752,0.011238414,0.447265625,,,
3.929,1167,,,,-0.1875,0.1796875,-1.046875,0.022225819,-0.126770422,15.44366741,0.716832825,2652,0,11.07052774,6.172103503,55.75256797,0.020539257,0.011451163,0.462890625,,,
3.961025,1167,,,,0.142578125,-0.10546875,-0.97265625,0.021931769,-0.12487229,15.44254684,0.732369074,2657,0,11.30964373,6.101883593,53.95292495,0.020464548,0.011041222,0.478515625,,,
3.9933,1167,,,,-0.197265625,0.126953125,-1.021484375,0.023324343,-0.12509234,15.44363689,0.750124701,2661,0,11.58465351,6.499232013,56.10208372,0.01924725,0.010798108,0.4921875,,,
4.02595,1167,,,,0.1875,-0.109375,-0.98046875,0.022203347,-0.129056159,15.44200134,0.799840638,2669,0,12.3511402,6.205569974,50.24289154,0.020796826,0.010448927,0.50390625,,,
4.05899,1167,,,,-0.22265625,0.216796875,-1.0546875,0.025789589,-0.128950629,15.44327354,0.800728449,2683,0,12.36586847,7.244722322,58.58644171,0.017799251,0.010427948,0.517578125,,,
4.09025,1167,,,,0.103515625,0.080078125,-1.015625,0.023333922,-0.126277932,15.44181919,0.8016162,2695,0,12.37841243,6.585753521,53.20353931,0.019174409,0.010201464,0.529296875,,,
4.12189,1167,,,,-0.1328125,0.029296875,-0.9765625,0.024894755,-0.131575946,15.44200134,0.794957825,2705,0,12.2757398,7.051386715,57.44164367,0.018659584,0.010718372,0.54296875,,,
4.159095,1167,,,,-0.03125,0.1640625,-1.02734375,0.023606287,-0.131201908,15.44280243,0.793981263,2715,0,12.26129577,6.71170764,54.73897511,0.019548216,0.010700493,0.5546875,,,
4.19252,1167,,,,-0.0625,0.052734375,-1.05859375,0.025511084,-0.133758307,15.44123268,0.781060585,2722,0,12.06053823,7.271328474,60.29024854,0.018395305,0.011090575,0.5703125,,,
4.229655,1167,,,,0.197265625,-0.0859375,-0.900390625,0.023729362,-0.130131537,15.44363689,0.830913075,2729,0,12.83231983,6.780140829,52.83643894,0.019193043,0.010140921,0.583984375,,,
4.26584,1167,,,,-0.1328125,0.033203125,-1.0234375,0.025117363,-0.132223499,15.44166851,0.792516419,2737,0,12.23777583,7.198460018,58.82163654,0.018368304,0.010804537,0.599609375,,,
4.30439,1167,,,,0.1328125,-0.046875,-1.05078125,0.023690234,-0.133220268,15.44254684,0.780309388,2743,0,12.04996427,6.803901072,56.46407673,0.019579983,0.011055657,0.61328125,,,
4.341585,1167,,,,0.015625,0.033203125,-1.033203125,0.024795329,-0.137317614,15.44338512,0.787821421,2745,0,12.16662961,7.126917301,58.5775809,0.019267463,0.011286414,0.626953125,,,
4.38274,1167,,,,-0.1171875,0.16796875,-0.962890625,0.02449301,-0.135112262,15.44200134,0.794144043,2749,0,12.26317338,7.050955804,57.49699191,0.019162262,0.011017724,0.642578125,,,
4.42787,1167,,,,-0.125,0.0078125,-1.01953125,0.023469213,-0.134904972,15.4420023,0.777519235,2750,0,12.00645381,6.757610163,56.28314798,0.019963414,0.011236038,0.65625,,,
4.462535,1173,,,,-0.013671875,0.029296875,-1.013671875,0.024191981,-0.135951491,15.44213486,0.783564576,2750,0,12.09990985,6.966198819,57.57231999,0.019515879,0.011235744,0.669921875,,,
4.49607,1186,,,,0.115234375,-0.107421875,-1.001953125,0.022698727,-0.134326175,15.44254684,0.795401701,2751,0,12.28302803,6.540208451,53.245897,0.020538516,0.010935917,0.68359375,,,
4.5285,1186,,,,-0.0625,0.140625,-0.962890625,0.023363923,-0.134901903,15.44000244,0.842898139,2753,0,13.01434932,6.734591457,51.74743116,0.020031193,0.010365628,0.6953125,,,
4.5692,1192,,,,0.0625,-0.16015625,-1.001953125,0.026382952,-0.137313307,15.43636703,1.006694325,2763,0,15.5397031,7.635012521,49.13229341,0.017984686,0.008836289,0.705078125,,,
4.603605,1204,,,,-0.041015625,0.001953125,-1.009765625,0.03181245,-0.139886235,15.43477058,1.098818966,2804,0,16.96001866,9.339560067,55.06810019,0.014977818,0.008248,0.71484375,,,
4.639535,1204,,,,0.017578125,0.0625,-0.9765625,0.034759999,-0.145720134,15.43600082,1.075990864,2856,0,16.60899587,10.3955281,62.58974464,0.014017579,0.008773567,0.740234375,,,
4.68173,1204,,,,-0.29296875,0.142578125,-0.966796875,0.033408343,-0.147299846,15.42519951,1.458043763,2895,0,22.49061593,10.1264908,45.02540452,0.014545991,0.006549391,0.7578125,26.375,,
4.7141,1204,,,,0.1171875,-0.076171875,-0.94921875,0.044137263,-0.159000703,15.42861748,1.391036579,3004,0,21.46177127,13.8855328,64.69891335,0.011450818,0.007408555,0.7890625,,,
4.75086,1211,,,,-0.15625,-0.0625,-1.16796875,0.041474456,-0.165058959,15.42960167,1.288610169,3073,0,19.88274161,13.34492401,67.11812823,0.01236867,0.00830162,0.833984375,,,
4.798505,1211,,,,-0.1328125,0.08984375,-0.990234375,0.037575434,-0.176755508,15.42933559,1.353226014,3080,0,20.87937831,12.11783583,58.03734025,0.014586392,0.008465554,0.880859375,,,
4.852005,1211,,,,0.0625,0.1015625,-0.91796875,0.03744292,-0.185384701,15.4284687,1.334364959,3115,0,20.58720801,12.21568403,59.33628309,0.015175957,0.009004849,0.953125,,,
4.88587,1211,,,,-0.146484375,0.041015625,-0.98828125,0.037752766,-0.189429282,15.43082523,1.362800189,3197,0,21.02913155,12.63909947,60.10281232,0.014987562,0.009007946,1.08203125,,,
4.93248,1217,,,,-0.115234375,0.0703125,-0.96484375,0.037883001,-0.193686914,15.4301815,1.322301575,3220,0,20.40335331,12.77311941,62.60303988,0.015163635,0.009492896,1.203125,,,
4.9819,1223,,,,0.4921875,-0.205078125,-1.01953125,0.035969799,-0.197018256,15.42949963,1.296056458,3229,0,19.99750263,12.16368949,60.82604268,0.016197245,0.009852143,1.337890625,,,
5.02014,1223,,,,-0.173828125,0.162109375,-0.935546875,0.035751996,-0.198910788,15.42874813,1.39066095,3261,0,21.45615753,12.20911453,56.90261412,0.016291991,0.009270569,1.490234375,,,
5.05559,1223,,,,-0.400390625,0.232421875,-1.0703125,0.038338663,-0.19936898,15.42399788,1.598743864,3299,0,24.65902197,13.24397263,53.70842627,0.015053563,0.008085032,1.625,,,
5.091205,1230,,,,0.484375,-0.294921875,-1.005859375,0.042863682,-0.203987135,15.42399979,1.541140386,3346,0,23.77054898,15.01905064,63.18344034,0.013581893,0.008581507,1.74609375,,,
5.12701,1230,,,,-0.28515625,0.208984375,-0.87890625,0.043113557,-0.207827118,15.42581844,1.510067889,3377,0,23.29403309,15.24454059,65.44397242,0.013632888,0.008921904,1.861328125,,,
5.16129,1230,,,,-0.330078125,0.193359375,-1.013671875,0.041495542,-0.209995158,15.42433262,1.596552917,3401,0,24.62576323,14.77715917,60.00690834,0.014210794,0.008527458,1.96875,,,
5.194445,1230,,,,-0.1328125,0.115234375,-1.03125,0.041768387,-0.212905458,15.42109299,1.677415201,3432,0,25.86757579,15.00947407,58.02427793,0.014184738,0.008230592,2.068359375,,,
